[INFO] [1785835440.645189538] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
[INFO] [1785835589.627390296] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835591.627942456] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835593.627988666] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835596.127215867] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835598.127765571] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835600.627903714] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835603.126800034] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835605.127232384] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835607.127553651] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835609.627070180] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835612.127819693] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835614.626922889] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835616.627204966] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835619.127550772] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835621.627015115] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835623.627295804] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835625.627408894] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835628.127178543] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835630.626873144] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835632.626893199] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835634.627507865] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835637.127452486] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835639.627458428] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835641.627500871] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835644.126427724] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835646.126862442] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835648.127123387] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835650.627302084] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835652.627832142] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835655.126318792] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835657.127095798] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835659.626726952] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835661.628114637] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835664.126910012] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835666.127258496] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835668.127648905] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835670.626847501] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835672.627346008] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835674.627469063] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835677.127394801] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835679.627147316] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835681.627263988] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835684.127288410] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835686.127338930] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835688.127499716] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835690.627160929] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835692.627280070] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835695.127226544] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835697.626782475] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835699.627680978] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835702.127197557] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835704.626936252] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835706.480932700] [cartesian_streamer]: Disable Robot: dừng stream, tắt traj mode...
[INFO] [1785835707.127118460] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835707.483960008] [cartesian_streamer]: ✗ Robot DISABLED.
[INFO] [1785835709.127502839] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835711.627088762] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835713.627100510] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835716.127352095] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835718.627120972] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835720.627153289] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835723.127093232] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835725.127168304] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835727.626977972] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835730.127229352] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835732.127437476] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835734.627277881] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835736.627825381] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835739.126989701] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835741.127028573] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835743.627422029] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835746.127279789] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835748.627480141] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835750.627492932] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835753.126667338] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835755.127136756] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835757.627344529] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835760.126991237] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835762.126976812] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835764.127167933] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835766.127412682] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835768.627261007] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835771.126856080] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835773.127139163] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835775.127668759] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835777.627436570] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835780.127615803] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835782.627603190] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835785.126983285] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835787.127100137] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835789.127201246] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835791.628906786] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835794.127826668] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835796.626947962] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835798.627519002] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835801.126343898] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835803.127246788] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835805.627027639] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835808.128169171] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835810.627602743] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835812.628286197] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835815.128077286] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835817.627704421] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835820.127467451] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835822.627169339] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835824.627492799] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835826.628342661] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835829.127749523] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835831.128335861] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835833.128674599] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835835.627628307] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835838.127026171] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835840.127503363] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835842.127626595] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835844.626932275] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835846.627590923] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835849.127740592] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835851.627376919] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835854.126845665] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835856.127738776] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835858.627293248] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835861.126557609] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835863.126923516] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835865.127628613] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835867.627064078] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835869.627371359] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835872.128634132] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835874.627691444] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835877.127625470] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835879.127686947] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835881.627522661] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835884.127356940] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835886.626742899] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835888.627778937] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835891.127487268] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835893.626523226] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835895.626616216] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835897.626782241] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835899.627271235] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835901.628094248] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835904.127151524] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835906.627119497] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835909.127945881] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835911.627117122] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835913.627182563] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835915.627642777] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835918.127451537] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835920.127728020] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835922.627644147] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835924.628172071] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835927.128345569] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835929.628195774] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835932.126653634] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835934.127044230] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835936.127189281] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835938.626812256] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835940.627130599] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835942.627211993] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835945.128147481] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835947.627650138] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835949.628012006] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835952.126948659] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835954.626905367] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835956.627277108] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835959.128121108] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835961.627701226] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835964.128196312] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835966.626897204] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835968.627616060] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835970.627925972] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835973.127076797] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835975.128269583] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835977.629038823] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835980.127643781] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835982.627500520] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835985.127136369] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835987.627191028] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835989.627413499] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835992.126450199] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835994.126951143] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835996.127223002] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785835998.626955370] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836001.127171080] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836003.127451129] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836005.627498065] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836007.628060604] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836010.126951381] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836012.127996328] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836014.627267209] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836016.627275954] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836018.627475048] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836021.127711658] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836023.627621818] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836026.127099139] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836028.128117503] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836030.626857546] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836033.127411013] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836035.627037566] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836037.627529940] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836040.128598674] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836042.626874718] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836044.627234807] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836047.127058703] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836049.627875302] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836052.126915302] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836054.127782282] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836056.627038796] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836059.126914229] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836061.127252845] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836063.127510948] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836065.627513034] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836068.127027146] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836070.626561413] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836072.626806815] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836074.627282882] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836077.126243029] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836079.127147782] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836081.627159883] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836084.126941437] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836086.626855739] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836088.627074741] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836091.128335343] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836093.627085670] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836096.126908591] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836098.127587105] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836100.127777766] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836102.627905989] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836105.127080197] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836107.626841864] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836109.627399932] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836112.127091583] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836114.626461443] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836116.627682300] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836119.127123592] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836121.127281086] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836123.627023003] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836125.627368480] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836127.627538023] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836130.126942066] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836132.127419708] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836134.127434365] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836136.626517187] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836138.627142875] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836140.627453386] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836143.127543426] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836145.627983295] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836148.127246077] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836150.627462460] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836153.127562772] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836155.627222375] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836158.127155667] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836160.127601663] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836162.627575639] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836165.126825013] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836167.627232805] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836169.627776440] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836172.127558917] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836174.627302178] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836176.627713499] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836179.126783445] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836181.126905918] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836183.626743532] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836185.627239057] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836188.127125972] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836190.627503927] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836193.127234259] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836195.627636989] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836198.127686430] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836200.627459802] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836203.127178527] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836205.627601605] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836208.126801439] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836210.126837587] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836212.127283447] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836214.129414295] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836216.626826619] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836218.627521682] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836220.627780786] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836223.126848684] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836225.626947016] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836227.627297132] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836230.127461166] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836232.627145750] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836235.127318417] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836237.127660411] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836239.627284175] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836241.628023907] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836244.126963219] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836246.127729866] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836248.626684299] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836250.627230609] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836253.126861282] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836255.127736088] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836257.627244478] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836260.127180837] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836262.127786909] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836264.627300148] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836267.126775150] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836269.126885921] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836271.126910048] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836273.127180696] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836275.627365591] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836278.127088590] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836280.127414435] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836282.626897652] [cartesian_streamer]: Chờ /joint_states...
