ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786699306544504122,2026-08-14T16:21:46.544541,prediction,0.198890,-0.285000,0.005166,0.200248,-0.297000,0.004212,True,0.199158,-0.269504,0.003181,0.001090,0.027496,0.001032,38.05,10,-0.161987,0.308961,0.388251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.189980,0.089640,-0.022496,0.022784,-0.004512,READY
1786699306606712585,2026-08-14T16:21:46.606730,prediction,0.202965,-0.321000,0.006810,0.200248,-0.297000,0.004212,True,0.199168,-0.269558,0.002866,0.001080,0.027442,0.001346,60.90,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306644683007,2026-08-14T16:21:46.644701,prediction,0.200248,-0.297000,0.008678,0.200248,-0.297000,0.004212,True,0.199209,-0.269650,0.002812,0.001040,0.027350,0.001400,37.92,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306677629268,2026-08-14T16:21:46.677647,prediction,0.200248,-0.297000,0.008678,0.200248,-0.297000,0.004212,True,0.199238,-0.269762,0.002842,0.001010,0.027238,0.001370,32.36,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306709023061,2026-08-14T16:21:46.709046,prediction,0.200927,-0.303000,0.008211,0.200248,-0.297000,0.004212,True,0.199267,-0.269850,0.002918,0.000981,0.027150,0.001295,30.42,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306738443769,2026-08-14T16:21:46.738458,prediction,0.203644,-0.327000,0.006343,0.200248,-0.297000,0.004212,True,0.199302,-0.269931,0.003009,0.000946,0.027069,0.001203,29.43,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306770641938,2026-08-14T16:21:46.770691,prediction,0.198890,-0.285000,0.009612,0.200248,-0.297000,0.004212,True,0.199311,-0.269976,0.003111,0.000937,0.027024,0.001102,31.45,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306800926454,2026-08-14T16:21:46.800942,prediction,0.200248,-0.297000,0.008678,0.200248,-0.297000,0.004212,True,0.199295,-0.269982,0.003208,0.000953,0.027018,0.001005,29.91,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306829145731,2026-08-14T16:21:46.829180,prediction,0.204324,-0.333000,0.010400,0.200248,-0.297000,0.004212,True,0.199303,-0.269970,0.003290,0.000945,0.027029,0.000923,27.97,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306853237157,2026-08-14T16:21:46.853281,prediction,0.204324,-0.333000,0.010400,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,22.49,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306877448998,2026-08-14T16:21:46.877469,prediction,0.202965,-0.321000,0.011315,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,19.30,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306906954164,2026-08-14T16:21:46.906974,prediction,0.200248,-0.297000,0.013144,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,22.49,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306938323802,2026-08-14T16:21:46.938348,prediction,0.206083,-0.309000,0.012229,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,24.67,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699306974711459,2026-08-14T16:21:46.974729,prediction,0.210218,-0.345000,0.014031,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,23.78,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699307005274195,2026-08-14T16:21:47.005295,prediction,0.197928,-0.238000,0.022007,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,24.47,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032760,-0.190960,0.089308,-0.022208,0.022784,-0.004352,READY
1786699307038902374,2026-08-14T16:21:47.038924,prediction,0.201948,-0.273000,0.019398,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,25.09,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035000,-0.208600,0.089308,-0.022432,0.022496,-0.002240,FOLLOWER
1786699307075797813,2026-08-14T16:21:47.075812,prediction,0.206083,-0.309000,0.021200,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,25.90,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035840,-0.208600,0.088063,-0.022432,0.022496,-0.002400,FOLLOWER
1786699307109541327,2026-08-14T16:21:47.109563,prediction,0.200570,-0.261000,0.024699,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,25.64,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.033740,-0.208880,0.089308,-0.022432,0.021984,-0.002080,FOLLOWER
1786699307140783697,2026-08-14T16:21:47.140807,prediction,0.203327,-0.285000,0.022949,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,25.01,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.033740,-0.208880,0.089308,-0.022432,0.021984,-0.002080,FOLLOWER
1786699307175548645,2026-08-14T16:21:47.175569,prediction,0.204705,-0.297000,0.026540,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,23.59,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.033740,-0.208880,0.089308,-0.022432,0.021984,-0.002080,FOLLOWER
1786699307208829753,2026-08-14T16:21:47.208847,prediction,0.207764,-0.285000,0.031841,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,24.43,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.033740,-0.208880,0.089308,-0.022432,0.021984,-0.002080,FOLLOWER
1786699307245138633,2026-08-14T16:21:47.245150,prediction,0.203686,-0.250000,0.034276,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,29.85,10,-0.161989,0.308963,0.388256,0.010029,0.001744,0.013086,0.032284,0.016137,0.032284,0.091140,-0.279580,0.209990,0.005024,0.049664,-0.037632,FOLLOWER
1786699307277799259,2026-08-14T16:21:47.277820,prediction,0.208463,-0.291000,0.035879,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,29.05,10,-0.161989,0.308963,0.388256,0.009598,0.003051,0.015264,0.029234,0.013517,0.034903,0.085120,-0.269360,0.200362,0.005632,0.047808,-0.036800,FOLLOWER
1786699307309956122,2026-08-14T16:21:47.309977,prediction,0.204968,-0.261000,0.037917,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,27.03,10,-0.161989,0.308963,0.388256,0.009598,0.003051,0.015264,0.029234,0.013517,0.034903,0.085120,-0.269360,0.200362,0.005632,0.047808,-0.036800,FOLLOWER
1786699307342654268,2026-08-14T16:21:47.342674,prediction,0.204968,-0.261000,0.042323,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,24.93,10,-0.161989,0.308963,0.388256,0.009598,0.003051,0.015264,0.029234,0.013517,0.034903,0.085120,-0.269360,0.200362,0.005632,0.047808,-0.036800,FOLLOWER
1786699307378094601,2026-08-14T16:21:47.378115,prediction,0.207764,-0.285000,0.045178,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,27.72,10,-0.161989,0.308963,0.388256,0.009598,0.003051,0.015264,0.029234,0.013517,0.034903,0.085120,-0.269360,0.200362,0.005632,0.047808,-0.036800,FOLLOWER
1786699307410453442,2026-08-14T16:21:47.410474,prediction,0.212657,-0.327000,0.046979,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,27.59,10,-0.161989,0.308963,0.388256,0.009598,0.003051,0.015264,0.029234,0.013517,0.034903,0.085120,-0.269360,0.200362,0.005632,0.047808,-0.036800,FOLLOWER
1786699307443080796,2026-08-14T16:21:47.443102,prediction,0.209162,-0.297000,0.048868,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,26.81,10,-0.161989,0.308963,0.388256,0.008285,0.003489,0.014833,0.035335,0.016137,0.037954,0.085820,-0.266840,0.204097,0.010368,0.046432,-0.035584,FOLLOWER
1786699307474925504,2026-08-14T16:21:47.474943,prediction,0.210560,-0.309000,0.052598,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,24.94,10,-0.161989,0.308963,0.388256,0.003489,0.001744,0.003926,0.026614,0.005670,0.029665,0.075880,-0.268660,0.194469,0.004640,0.040192,-0.034848,FOLLOWER
1786699307511090544,2026-08-14T16:21:47.511114,prediction,0.211958,-0.321000,0.056367,0.200248,-0.297000,0.004212,True,0.199289,-0.269928,0.003355,0.000959,0.027072,0.000857,28.41,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.010898,0.000000,0.013517,0.063140,-0.258720,0.169569,0.004512,0.032512,-0.034560,FOLLOWER
