ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786699450075282329,2026-08-14T16:24:10.075328,prediction,0.194927,-0.250000,0.012337,0.197531,-0.273000,0.010546,True,0.196684,-0.250519,0.009576,0.000847,0.022481,0.000970,19.05,10,-0.161987,0.308959,0.388255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010220,-0.169540,0.096280,-0.018880,0.015264,-0.004512,READY
1786699450133790821,2026-08-14T16:24:10.133808,prediction,0.198890,-0.285000,0.009612,0.197531,-0.273000,0.010546,True,0.196735,-0.250681,0.009780,0.000796,0.022319,0.000767,36.66,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007420,-0.169540,0.094952,-0.018592,0.014656,-0.004288,READY
1786699450178453638,2026-08-14T16:24:10.178491,prediction,0.201607,-0.309000,0.007744,0.197531,-0.273000,0.010546,True,0.196772,-0.251049,0.009793,0.000759,0.021951,0.000754,34.87,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007420,-0.169540,0.094952,-0.018592,0.014656,-0.004288,READY
1786699450229690750,2026-08-14T16:24:10.229714,prediction,0.193569,-0.238000,0.013271,0.197531,-0.273000,0.010546,True,0.196823,-0.251422,0.009760,0.000708,0.021578,0.000786,46.34,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007420,-0.169540,0.094952,-0.018592,0.014656,-0.004288,READY
1786699450272221674,2026-08-14T16:24:10.272269,prediction,0.200248,-0.297000,0.008678,0.197531,-0.273000,0.010546,True,0.196864,-0.251783,0.009700,0.000667,0.021217,0.000847,41.39,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.169540,0.096280,-0.018592,0.014592,-0.004288,READY
1786699450302594996,2026-08-14T16:24:10.302615,prediction,0.207154,-0.358000,0.008496,0.197531,-0.273000,0.010546,True,0.196867,-0.252025,0.009640,0.000664,0.020975,0.000907,30.91,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.169540,0.096280,-0.018592,0.014592,-0.004288,READY
1786699450333715517,2026-08-14T16:24:10.333733,prediction,0.200248,-0.297000,0.013144,0.197531,-0.273000,0.010546,True,0.196874,-0.252184,0.009569,0.000657,0.020816,0.000977,30.80,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.169540,0.096280,-0.018592,0.014592,-0.004288,READY
1786699450362217664,2026-08-14T16:24:10.362245,prediction,0.200248,-0.297000,0.013144,0.197531,-0.273000,0.010546,True,0.196889,-0.252310,0.009501,0.000642,0.020690,0.001046,28.17,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.169540,0.096280,-0.018592,0.014592,-0.004288,READY
1786699450391126363,2026-08-14T16:24:10.391140,prediction,0.196172,-0.261000,0.015887,0.197531,-0.273000,0.010546,True,0.196876,-0.252407,0.009439,0.000655,0.020593,0.001108,26.75,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.169540,0.096280,-0.018592,0.014592,-0.004288,READY
1786699450410180262,2026-08-14T16:24:10.410222,prediction,0.196172,-0.261000,0.015887,0.197531,-0.273000,0.010546,True,0.196887,-0.252501,0.009386,0.000644,0.020499,0.001160,19.01,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.169540,0.096280,-0.018592,0.014592,-0.004288,READY
