ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786699122823149725,2026-08-14T16:18:42.823167,prediction,0.198890,-0.285000,0.005166,0.207154,-0.358000,-0.000637,True,0.205211,-0.311033,-0.001178,0.001943,0.046967,0.000541,34.58,10,-0.161989,0.308962,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014140,-0.171080,0.102837,-0.012928,0.013600,-0.008800,READY
1786699122857999892,2026-08-14T16:18:42.858026,prediction,0.200248,-0.297000,0.004212,0.200248,-0.297520,0.004212,True,0.198098,-0.291033,0.003711,0.002150,0.006487,0.000502,32.31,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014140,-0.171080,0.102837,-0.012928,0.013600,-0.008800,READY
1786699122896366897,2026-08-14T16:18:42.896380,prediction,0.198890,-0.285000,0.009612,0.198890,-0.287504,0.009612,True,0.198998,-0.271033,0.002974,0.000108,0.016471,0.006639,37.12,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014140,-0.171080,0.102837,-0.012928,0.013600,-0.008800,READY
1786699122930843986,2026-08-14T16:18:42.930862,prediction,0.198890,-0.285000,0.009612,0.198890,-0.287504,0.009612,True,0.197881,-0.260110,0.008140,0.001008,0.027394,0.001472,33.67,10,-0.161134,0.310975,0.388635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014140,-0.171080,0.102837,-0.012928,0.013600,-0.008800,READY
1786699122963362986,2026-08-14T16:18:42.963376,prediction,0.204324,-0.333000,0.005875,0.207154,-0.358000,-0.000637,True,0.205362,-0.280110,-0.001249,0.001792,0.077890,0.000612,28.89,10,-0.161134,0.310975,0.388635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015120,-0.169540,0.103169,-0.013248,0.013696,-0.009632,READY
1786699123024392460,2026-08-14T16:18:43.024494,prediction,0.208512,-0.370000,0.002995,0.207154,-0.358000,-0.000637,True,0.201496,-0.283652,0.003413,0.005658,0.074348,0.004050,50.57,10,-0.160742,0.315445,0.388808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014560,-0.168280,0.100596,-0.013088,0.013760,-0.010368,READY
1786699123057019012,2026-08-14T16:18:43.057037,prediction,0.200248,-0.297000,0.008678,0.207154,-0.358000,-0.000637,True,0.205330,-0.303652,-0.001228,0.001823,0.054348,0.000591,32.26,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014560,-0.168280,0.100596,-0.013088,0.013760,-0.010368,FOLLOWER
1786699123089900262,2026-08-14T16:18:43.089923,prediction,0.205682,-0.345000,0.009486,0.207154,-0.358000,-0.000637,True,0.205157,-0.311083,-0.001279,0.001997,0.046917,0.000642,31.47,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014560,-0.168280,0.100596,-0.013088,0.013760,-0.010368,FOLLOWER
1786699123130363663,2026-08-14T16:18:43.130379,prediction,0.205682,-0.345000,0.009486,0.207154,-0.358000,-0.000637,True,0.205058,-0.310256,-0.001193,0.002096,0.047744,0.000556,35.39,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014560,-0.168280,0.100596,-0.013376,0.014208,-0.009632,FOLLOWER
1786699123169768242,2026-08-14T16:18:43.169792,prediction,0.205682,-0.345000,0.009486,0.207154,-0.358000,-0.000637,True,0.204955,-0.309601,-0.001152,0.002199,0.048399,0.000515,35.16,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013860,-0.169820,0.101177,-0.013376,0.013920,-0.009248,FOLLOWER
