ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786698691888125519,2026-08-14T16:11:31.888145,prediction,0.197130,-0.309000,0.007744,0.199807,-0.333000,0.005875,True,0.199900,-0.294525,0.004816,0.000093,0.038475,0.001059,40.30,10,-0.161988,0.308960,0.388255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013152,0.024224,-0.008640,READY
1786698691922166211,2026-08-14T16:11:31.922202,prediction,0.197130,-0.309000,0.007744,0.199807,-0.333000,0.005875,True,0.199902,-0.294481,0.005136,0.000094,0.038519,0.000739,32.32,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013152,0.024224,-0.008640,READY
1786698691967303426,2026-08-14T16:11:31.967322,prediction,0.205385,-0.383000,0.001983,0.199807,-0.333000,0.005875,True,0.199872,-0.294421,0.005196,0.000064,0.038579,0.000679,45.13,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013152,0.024224,-0.008640,READY
1786698691997305723,2026-08-14T16:11:31.997318,prediction,0.203935,-0.370000,0.002995,0.199807,-0.333000,0.005875,True,0.199855,-0.294357,0.005169,0.000048,0.038643,0.000707,30.07,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013152,0.024224,-0.008640,READY
1786698692028474165,2026-08-14T16:11:32.028486,prediction,0.203935,-0.370000,0.002995,0.199807,-0.333000,0.005875,True,0.199832,-0.294289,0.005095,0.000025,0.038711,0.000781,30.65,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013152,0.024224,-0.008640,FOLLOWER
1786698692061826727,2026-08-14T16:11:32.061841,prediction,0.199138,-0.327000,0.006343,0.199807,-0.333000,0.005875,True,0.199807,-0.294240,0.005003,0.000000,0.038760,0.000872,29.91,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013152,0.024224,-0.008640,FOLLOWER
1786698692091270447,2026-08-14T16:11:32.091320,prediction,0.199138,-0.327000,0.006343,0.199807,-0.333000,0.005875,True,0.199810,-0.294237,0.004902,0.000003,0.038763,0.000973,28.13,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013152,0.024224,-0.008640,FOLLOWER
1786698692122809844,2026-08-14T16:11:32.122827,prediction,0.199807,-0.333000,0.005875,0.199807,-0.333000,0.005875,True,0.199839,-0.294255,0.004802,0.000031,0.038745,0.001074,27.97,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013152,0.024224,-0.008640,FOLLOWER
1786698692154303634,2026-08-14T16:11:32.154318,prediction,0.197130,-0.309000,0.007744,0.199807,-0.333000,0.005875,True,0.199841,-0.294287,0.004723,0.000034,0.038713,0.001153,27.76,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013152,0.024224,-0.008640,FOLLOWER
1786698692175262883,2026-08-14T16:11:32.175294,prediction,0.197130,-0.309000,0.007744,0.199807,-0.333000,0.005875,True,0.199861,-0.294345,0.004660,0.000054,0.038655,0.001216,19.30,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013376,0.024768,-0.009856,FOLLOWER
1786698692213415476,2026-08-14T16:11:32.213505,prediction,0.194452,-0.285000,0.009612,0.199807,-0.333000,0.005875,True,0.199861,-0.294345,0.004660,0.000054,0.038655,0.001216,24.66,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013376,0.024768,-0.009856,FOLLOWER
1786698692241058604,2026-08-14T16:11:32.241095,prediction,0.194452,-0.285000,0.009612,0.199807,-0.333000,0.005875,True,0.199861,-0.294345,0.004660,0.000054,0.038655,0.001216,19.27,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013376,0.024768,-0.009856,FOLLOWER
1786698692273653547,2026-08-14T16:11:32.273696,prediction,0.197130,-0.309000,0.012229,0.199807,-0.333000,0.005875,True,0.199861,-0.294345,0.004660,0.000054,0.038655,0.001216,21.92,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009520,-0.151200,0.101841,-0.013376,0.024768,-0.009856,FOLLOWER
