ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786693772703177097,2026-08-14T14:49:32.703197,prediction,0.148627,-0.196000,0.002617,0.145211,-0.175000,0.004425,True,-0.133803,0.714079,0.001159,0.279014,0.889079,0.003266,16.18,10,-0.161993,0.280049,0.378523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005460,-0.135660,0.045733,-0.029280,0.022560,-0.012704,OFF
1786693772739549954,2026-08-14T14:49:32.739574,prediction,0.143584,-0.165000,0.005286,0.145211,-0.175000,0.004425,True,-0.113803,0.694079,0.004108,0.259014,0.869079,0.000317,18.19,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007000,-0.136080,0.045401,-0.029280,0.022784,-0.013696,OFF
1786693772776051213,2026-08-14T14:49:32.776070,prediction,0.143584,-0.165000,0.005286,0.145211,-0.175000,0.004425,True,-0.093803,0.674079,0.003902,0.239014,0.849079,0.000523,22.72,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007000,-0.136080,0.045401,-0.029280,0.022784,-0.013696,OFF
1786693772808073370,2026-08-14T14:49:32.808114,prediction,0.149390,-0.175000,0.004425,0.145211,-0.175000,0.004425,True,-0.073803,0.654079,0.003850,0.219014,0.829079,0.000575,17.76,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007000,-0.136080,0.045401,-0.029280,0.022784,-0.013696,OFF
1786693772842997233,2026-08-14T14:49:32.843010,prediction,0.147747,-0.165000,0.005286,0.145211,-0.175000,0.004425,True,-0.053803,0.634079,0.003777,0.199014,0.809079,0.000649,22.81,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007000,-0.136080,0.045401,-0.029280,0.022784,-0.013696,OFF
1786693772879086406,2026-08-14T14:49:32.879103,prediction,0.152841,-0.196000,0.002617,0.145211,-0.175000,0.004425,True,-0.033803,0.614079,0.003703,0.179014,0.789079,0.000723,21.22,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.138180,0.046812,-0.029280,0.022784,-0.013024,OFF
1786693772899946517,2026-08-14T14:49:32.899969,prediction,0.152841,-0.196000,0.002617,0.145211,-0.175000,0.004425,True,-0.013803,0.594079,0.003625,0.159014,0.769079,0.000801,15.65,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.138180,0.046812,-0.029280,0.022784,-0.013024,OFF
1786693772934950060,2026-08-14T14:49:32.934963,prediction,0.149390,-0.175000,0.004425,0.145211,-0.175000,0.004425,True,0.006197,0.574079,0.003552,0.139014,0.749079,0.000873,16.67,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.138180,0.046812,-0.029280,0.022784,-0.013024,OFF
1786693772967983448,2026-08-14T14:49:32.967998,prediction,0.151198,-0.186000,0.003478,0.145211,-0.175000,0.004425,True,0.026197,0.554079,0.003495,0.119014,0.729079,0.000930,15.67,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.138180,0.046812,-0.029280,0.022784,-0.013024,OFF
1786693773002163813,2026-08-14T14:49:33.002181,prediction,0.152841,-0.196000,0.002617,0.145211,-0.175000,0.004425,True,0.046197,0.534079,0.003451,0.099014,0.709079,0.000974,17.74,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.138180,0.046812,-0.029280,0.022784,-0.013024,OFF
1786693773032382990,2026-08-14T14:49:33.032423,prediction,0.147747,-0.165000,0.005286,0.145211,-0.175000,0.004425,True,0.066197,0.514079,0.003451,0.079014,0.689079,0.000974,14.23,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.138180,0.046812,-0.029280,0.022784,-0.013024,OFF
1786693773069201265,2026-08-14T14:49:33.069220,prediction,0.158264,-0.229000,0.004053,0.145211,-0.175000,0.004425,True,0.086197,0.494079,0.003451,0.059014,0.669079,0.000974,16.72,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.140420,0.045401,-0.029184,0.023328,-0.014208,OFF
1786693773099067318,2026-08-14T14:49:33.099091,prediction,0.151198,-0.186000,0.007684,0.145211,-0.175000,0.004425,True,0.106197,0.474079,0.003451,0.039014,0.649079,0.000974,14.41,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.004620,-0.146580,0.045567,-0.026176,0.027392,-0.019712,OFF
1786693773132450925,2026-08-14T14:49:33.132470,prediction,0.149390,-0.175000,0.008613,0.145211,-0.175000,0.004425,True,0.126197,0.454079,0.003451,0.019014,0.629079,0.000974,15.22,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.004620,-0.146580,0.045567,-0.026176,0.027392,-0.019712,OFF
1786693773168957403,2026-08-14T14:49:33.168978,prediction,0.164359,-0.240000,0.007419,0.145211,-0.175000,0.004425,True,0.146197,0.434079,0.003451,0.000986,0.609079,0.000974,18.92,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.004620,-0.146580,0.045567,-0.026176,0.027392,-0.019712,OFF
1786693773202547267,2026-08-14T14:49:33.202566,prediction,0.157056,-0.196000,0.011062,0.145211,-0.175000,0.004425,True,0.153005,0.414079,0.003451,0.007795,0.589079,0.000974,18.56,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.004620,-0.146580,0.045567,-0.026176,0.027392,-0.019712,OFF
1786693773233070266,2026-08-14T14:49:33.233089,prediction,0.157056,-0.196000,0.015285,0.145211,-0.175000,0.004425,True,0.153005,0.394079,0.003451,0.007795,0.569079,0.000974,15.27,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.004620,-0.146580,0.045567,-0.026176,0.027392,-0.019712,OFF
1786693773265964813,2026-08-14T14:49:33.265981,prediction,0.150085,-0.154000,0.018694,0.145211,-0.175000,0.004425,True,0.153005,0.374079,0.003451,0.007795,0.549079,0.000974,15.11,10,-0.161994,0.280055,0.378526,0.004796,0.004796,0.003926,0.027045,0.021375,0.034903,0.082040,-0.234360,0.182102,0.011040,0.041632,-0.036192,OFF
1786693773302738193,2026-08-14T14:49:33.302754,prediction,0.164958,-0.218000,0.017759,0.145211,-0.175000,0.004425,True,0.153005,0.354079,0.003451,0.007795,0.529079,0.000974,19.66,10,-0.161994,0.280055,0.378526,0.004796,0.004796,0.003926,0.027045,0.021375,0.034903,0.082040,-0.234360,0.182102,0.011040,0.041632,-0.036192,OFF
1786693773338754109,2026-08-14T14:49:33.338773,prediction,0.164958,-0.218000,0.026277,0.145211,-0.175000,0.004425,True,0.153005,0.334079,0.003451,0.007795,0.509079,0.000974,18.51,10,-0.161994,0.280055,0.378526,0.004796,0.004796,0.003926,0.027045,0.021375,0.034903,0.082040,-0.234360,0.182102,0.011040,0.041632,-0.036192,OFF
1786693773368652082,2026-08-14T14:49:33.368665,prediction,0.161271,-0.196000,0.027953,0.145211,-0.175000,0.004425,True,0.153005,0.314079,0.003451,0.007795,0.489079,0.000974,17.56,10,-0.161994,0.280055,0.378526,0.004796,0.004796,0.003926,0.027045,0.021375,0.034903,0.082040,-0.234360,0.182102,0.011040,0.041632,-0.036192,OFF
1786693773399403320,2026-08-14T14:49:33.399440,prediction,0.163114,-0.207000,0.031356,0.145211,-0.175000,0.004425,True,0.153005,0.294079,0.003451,0.007795,0.469079,0.000974,15.35,10,-0.161994,0.280055,0.378526,0.001744,0.001307,0.001740,0.010898,0.013517,0.016137,0.087920,-0.239820,0.168739,0.016160,0.037568,-0.031904,OFF
1786693773430238435,2026-08-14T14:49:33.430258,prediction,0.168646,-0.240000,0.033191,0.145211,-0.175000,0.004425,True,0.153005,0.274079,0.003451,0.007795,0.449079,0.000974,14.55,10,-0.161994,0.280055,0.378526,0.001307,0.000000,0.000000,0.010467,0.007847,0.013517,0.087920,-0.241360,0.166083,0.012192,0.037472,-0.030784,OFF
