ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786349063096191955,2026-08-10T15:04:23.096207,prediction,0.053388,0.038000,0.021960,True,0.093737,0.015570,0.018048,0.040349,0.022430,0.003912,19.18,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786349063121748585,2026-08-10T15:04:23.121771,prediction,0.053515,0.030000,0.021893,True,0.093742,0.015594,0.018048,0.040227,0.014406,0.003845,16.43,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786349063154405471,2026-08-10T15:04:23.154425,prediction,0.053388,0.038000,0.021960,True,0.093745,0.015641,0.018049,0.040357,0.022359,0.003911,16.40,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786349063191666540,2026-08-10T15:04:23.191683,prediction,0.053515,0.030000,0.021893,True,0.093747,0.015699,0.018050,0.040232,0.014301,0.003843,17.29,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063224994834,2026-08-10T15:04:23.225018,prediction,0.053388,0.038000,0.021960,True,0.093747,0.015756,0.018050,0.040359,0.022244,0.003910,18.37,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063260046411,2026-08-10T15:04:23.260100,prediction,0.053515,0.030000,0.021893,True,0.093748,0.015805,0.018051,0.040232,0.014195,0.003842,18.97,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063295680658,2026-08-10T15:04:23.295703,prediction,0.053515,0.030000,0.021893,True,0.093748,0.015843,0.018051,0.040233,0.014157,0.003842,21.72,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063323810066,2026-08-10T15:04:23.323827,prediction,0.053754,0.015000,0.021766,True,0.093749,0.015871,0.018051,0.039995,0.000871,0.003715,16.98,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063363658851,2026-08-10T15:04:23.363673,prediction,0.053627,0.023000,0.021833,True,0.093750,0.015891,0.018051,0.040123,0.007109,0.003782,20.62,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063396199027,2026-08-10T15:04:23.396213,prediction,0.053515,0.030000,0.021893,True,0.093751,0.015905,0.018051,0.040236,0.014095,0.003841,20.14,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063425744308,2026-08-10T15:04:23.425760,prediction,0.053037,0.060000,0.022147,True,0.093751,0.015912,0.018052,0.040714,0.044088,0.004095,18.63,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063463149469,2026-08-10T15:04:23.463172,prediction,0.053515,0.030000,0.021893,True,0.093751,0.015916,0.018052,0.040236,0.014084,0.003841,21.64,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063495756741,2026-08-10T15:04:23.495781,prediction,0.053388,0.038000,0.021960,True,0.093751,0.015917,0.018052,0.040364,0.022082,0.003909,19.71,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063527808194,2026-08-10T15:04:23.527823,prediction,0.053627,0.023000,0.021833,True,0.093751,0.015918,0.018052,0.040125,0.007082,0.003782,19.92,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063562519559,2026-08-10T15:04:23.562541,prediction,0.053515,0.030000,0.021893,True,0.093751,0.015919,0.018052,0.040236,0.014081,0.003841,20.92,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063592836838,2026-08-10T15:04:23.592853,prediction,0.053388,0.038000,0.021960,True,0.093751,0.015919,0.018052,0.040364,0.022081,0.003909,19.28,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063626123002,2026-08-10T15:04:23.626135,prediction,0.053515,0.030000,0.021893,True,0.093751,0.015919,0.018052,0.040236,0.014081,0.003841,18.85,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063655623719,2026-08-10T15:04:23.655637,prediction,0.053627,0.023000,0.021833,True,0.093751,0.015919,0.018052,0.040125,0.007081,0.003782,17.81,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063690487151,2026-08-10T15:04:23.690503,prediction,0.053515,0.030000,0.021893,True,0.093751,0.015919,0.018052,0.040236,0.014081,0.003841,18.42,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063726510253,2026-08-10T15:04:23.726522,prediction,0.053515,0.030000,0.021893,True,0.093751,0.015919,0.018052,0.040236,0.014081,0.003841,20.42,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063760445903,2026-08-10T15:04:23.760476,prediction,0.053515,0.030000,0.021893,True,0.093751,0.015919,0.018052,0.040236,0.014081,0.003841,21.27,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063792041014,2026-08-10T15:04:23.792065,prediction,0.053515,0.030000,0.021893,True,0.093751,0.015919,0.018052,0.040236,0.014081,0.003841,19.37,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063827768718,2026-08-10T15:04:23.827788,prediction,0.053627,0.023000,0.021833,True,0.093751,0.015919,0.018052,0.040125,0.007081,0.003782,22.62,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063856733834,2026-08-10T15:04:23.856750,prediction,0.053993,-0.000000,0.021639,True,0.093751,0.015919,0.018052,0.039758,0.015919,0.003587,18.29,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349063892123209,2026-08-10T15:04:23.892148,prediction,0.053627,0.023000,0.021833,True,0.093751,0.015919,0.018052,0.040125,0.007081,0.003782,17.15,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
