ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786692000006237530,2026-08-14T14:20:00.006257,ground_truth,0.169620,-0.179000,0.042255,0.177519,-0.209060,0.038688,True,,,,,,,,,-0.161991,0.280053,0.378525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.105700,0.044737,-0.016160,-0.012320,-0.009472,READY
1786692000039742568,2026-08-14T14:20:00.039777,ground_truth,0.166858,-0.165000,0.043160,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.105700,0.043907,-0.015872,-0.012032,-0.008864,READY
1786692000071481556,2026-08-14T14:20:00.071508,ground_truth,0.180669,-0.235000,0.038636,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.105700,0.043907,-0.015872,-0.012096,-0.008960,READY
1786692000109789035,2026-08-14T14:20:00.109811,ground_truth,0.166858,-0.165000,0.043160,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.105700,0.043907,-0.015872,-0.012096,-0.008960,READY
1786692000142025488,2026-08-14T14:20:00.142067,ground_truth,0.153836,-0.099000,0.047426,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.105700,0.043907,-0.015872,-0.012096,-0.008960,READY
1786692000174190627,2026-08-14T14:20:00.174219,ground_truth,0.161728,-0.139000,0.044841,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.105700,0.043907,-0.015872,-0.012096,-0.008960,READY
1786692000205083635,2026-08-14T14:20:00.205121,ground_truth,0.161728,-0.139000,0.044841,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.105700,0.043907,-0.015872,-0.012096,-0.008960,READY
1786692000240745439,2026-08-14T14:20:00.240765,ground_truth,0.156401,-0.112000,0.046586,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.105700,0.043907,-0.015872,-0.012096,-0.008960,READY
1786692000272878267,2026-08-14T14:20:00.272901,ground_truth,0.164293,-0.152000,0.044000,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.105700,0.043907,-0.015872,-0.012096,-0.008960,READY
1786692000307378447,2026-08-14T14:20:00.307425,ground_truth,0.172382,-0.193000,0.046155,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.103740,0.043907,-0.016160,-0.012320,-0.010368,READY
1786692000339233774,2026-08-14T14:20:00.339265,ground_truth,0.151271,-0.086000,0.052894,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002660,-0.103460,0.043907,-0.016320,-0.012192,-0.010080,READY
1786692000374252157,2026-08-14T14:20:00.374279,ground_truth,0.169620,-0.179000,0.047036,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002660,-0.103460,0.043907,-0.016320,-0.012192,-0.010080,READY
1786692000408751406,2026-08-14T14:20:00.408782,ground_truth,0.166858,-0.165000,0.047918,0.172382,-0.193000,0.041350,True,,,,,,,,,-0.161992,0.280059,0.378527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002660,-0.103460,0.043907,-0.016320,-0.012192,-0.010080,READY
