ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786340510154071716,2026-08-10T12:41:50.154085,prediction,0.189988,-2.108000,0.023954,True,0.132322,-2.028000,0.039418,0.057665,0.080000,0.015465,23.19,1,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340510186135477,2026-08-10T12:41:50.186156,prediction,0.188726,-2.094000,0.020335,True,0.132948,-2.021000,0.039088,0.055778,0.073000,0.018753,19.95,2,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340510217614139,2026-08-10T12:41:50.217631,prediction,0.189988,-2.108000,0.020471,True,0.132707,-2.024500,0.039039,0.057281,0.083500,0.018568,21.63,3,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340510251202043,2026-08-10T12:41:50.251220,prediction,0.191537,-2.087000,0.020267,True,0.133208,-2.015750,0.038854,0.058329,0.071250,0.018587,22.53,4,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340510283969579,2026-08-10T12:41:50.283982,prediction,0.192179,-2.094000,0.020335,True,0.133208,-2.014875,0.038821,0.058971,0.079125,0.018486,20.39,5,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340510315875943,2026-08-10T12:41:50.315895,prediction,0.192179,-2.094000,0.020335,True,0.133210,-2.014438,0.038804,0.058969,0.079563,0.018469,20.51,6,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340510350302929,2026-08-10T12:41:50.350322,prediction,0.184654,-2.087000,0.020267,True,0.134023,-2.010719,0.038653,0.050631,0.076281,0.018386,21.57,7,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340510382718602,2026-08-10T12:41:50.382738,prediction,0.175500,-2.101000,0.020403,True,0.134627,-2.015859,0.038591,0.040873,0.085141,0.018188,17.98,8,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340510414800357,2026-08-10T12:41:50.414814,prediction,0.166836,-2.123000,0.024124,True,0.134702,-2.025859,0.038856,0.032134,0.097141,0.014732,20.42,9,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340510444624808,2026-08-10T12:41:50.444638,prediction,0.165643,-2.153000,0.024465,True,0.133636,-2.035859,0.039243,0.032007,0.117141,0.014778,18.16,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
