ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786694547530544504,2026-08-14T15:02:27.530563,prediction,0.151498,-0.240000,-0.009763,0.144412,-0.196000,-0.005828,True,-0.120243,0.698809,-0.012298,0.264655,0.894809,0.006469,16.10,10,-0.161991,0.280052,0.378522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001540,-0.124600,0.037516,-0.023712,0.024000,-0.010080,OFF
1786694547578558011,2026-08-14T15:02:27.578577,prediction,0.143704,-0.218000,-0.007795,0.144412,-0.196000,-0.005828,True,-0.100243,0.678809,-0.006364,0.244655,0.874809,0.000536,27.50,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001540,-0.124600,0.037516,-0.023712,0.024000,-0.010080,OFF
1786694547605282894,2026-08-14T15:02:27.605299,prediction,0.140198,-0.196000,-0.005828,0.144412,-0.196000,-0.005828,True,-0.080243,0.658809,-0.006443,0.224655,0.854809,0.000615,19.99,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000560,-0.125160,0.040089,-0.023840,0.024000,-0.010304,OFF
1786694547636515081,2026-08-14T15:02:27.636534,prediction,0.140198,-0.196000,-0.005828,0.144412,-0.196000,-0.005828,True,-0.060243,0.638809,-0.006533,0.204655,0.834809,0.000705,18.80,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000560,-0.125160,0.040089,-0.023840,0.024000,-0.010304,OFF
1786694547666152942,2026-08-14T15:02:27.666171,prediction,0.143704,-0.218000,-0.007795,0.144412,-0.196000,-0.005828,True,-0.040243,0.618809,-0.006628,0.184655,0.814809,0.000800,16.80,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000560,-0.125160,0.040089,-0.023840,0.024000,-0.010304,OFF
1786694547695785371,2026-08-14T15:02:27.695837,prediction,0.138604,-0.186000,-0.000728,0.144412,-0.196000,-0.005828,True,-0.020243,0.598809,-0.006703,0.164655,0.794809,0.000874,16.11,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000560,-0.125160,0.040089,-0.023840,0.024000,-0.010304,OFF
1786694547730314257,2026-08-14T15:02:27.730330,prediction,0.143704,-0.218000,-0.003536,0.144412,-0.196000,-0.005828,True,-0.000243,0.578809,-0.006770,0.144655,0.774809,0.000941,16.61,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000560,-0.125160,0.040089,-0.023840,0.024000,-0.010304,OFF
1786694547773599975,2026-08-14T15:02:27.773623,prediction,0.145457,-0.229000,-0.004502,0.144412,-0.196000,-0.005828,True,0.019757,0.558809,-0.006826,0.124655,0.754809,0.000998,25.46,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000560,-0.125160,0.040089,-0.023840,0.024000,-0.010304,OFF
1786694547809471053,2026-08-14T15:02:27.809492,prediction,0.148964,-0.251000,-0.006432,0.144412,-0.196000,-0.005828,True,0.039757,0.538809,-0.006874,0.104655,0.734809,0.001046,20.03,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000560,-0.125160,0.038761,-0.023840,0.023936,-0.008256,OFF
1786694547836919317,2026-08-14T15:02:27.836942,prediction,0.145457,-0.229000,-0.004502,0.144412,-0.196000,-0.005828,True,0.059757,0.518809,-0.006911,0.084655,0.714809,0.001083,21.47,10,-0.161994,0.280055,0.378526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001540,-0.124600,0.039757,-0.024448,0.023936,-0.008704,OFF
