ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786420219815431333,2026-08-11T10:50:19.815452,ground_truth,0.173854,-2.415000,-0.303707,,,,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786420219844652243,2026-08-11T10:50:19.844685,ground_truth,0.168606,-2.397000,-0.301444,0.173854,-2.415000,-0.303707,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786420219868254144,2026-08-11T10:50:19.868282,ground_truth,0.154329,-2.360000,-0.296791,0.168606,-2.400600,-0.301444,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786420219892521114,2026-08-11T10:50:19.892544,ground_truth,0.151585,-2.378000,-0.295126,0.154329,-2.397720,-0.296791,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786420219916777366,2026-08-11T10:50:19.916798,ground_truth,0.155506,-2.378000,-0.295126,0.151585,-2.381944,-0.295126,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786420219944713907,2026-08-11T10:50:19.944736,ground_truth,0.156749,-2.397000,-0.293524,0.160776,-2.390789,-0.298439,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786420219977600652,2026-08-11T10:50:19.977644,ground_truth,0.160476,-2.454000,-0.296449,0.160105,-2.390558,-0.297619,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786420220015112540,2026-08-11T10:50:20.015136,ground_truth,0.157337,-2.406000,-0.290651,0.160158,-2.391254,-0.297452,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786420220046152315,2026-08-11T10:50:20.046187,ground_truth,0.151762,-2.444000,-0.295241,0.159805,-2.392851,-0.296602,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786420220078452788,2026-08-11T10:50:20.078468,ground_truth,0.147188,-2.435000,-0.290131,0.158912,-2.397681,-0.296451,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786420220112379886,2026-08-11T10:50:20.112440,ground_truth,0.142585,-2.425000,-0.288940,0.157739,-2.401536,-0.295819,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
