ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1787026684128513506,2026-08-18T11:18:04.128595,prediction,0.199422,-0.279000,0.025128,0.200255,-0.294000,0.024828,True,0.198216,-0.253825,0.023122,0.001206,0.025175,0.002006,21.52,10,-0.059095,1.102474,0.348893,-0.161986,0.308968,0.388243,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.011760,-0.165200,0.083913,-0.022272,0.022272,-0.009920,READY
1787026684164588992,2026-08-18T11:18:04.164603,prediction,0.200255,-0.294000,0.024828,0.200255,-0.294000,0.024828,True,0.198567,-0.257585,0.022954,0.001688,0.036415,0.001873,23.94,10,-0.161988,0.308963,0.388246,-0.161986,0.308968,0.388243,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.011760,-0.165200,0.083913,-0.022272,0.022272,-0.009920,READY
1787026684190918154,2026-08-18T11:18:04.190934,prediction,0.199422,-0.279000,0.025128,0.200255,-0.294000,0.024828,True,0.198486,-0.256616,0.023001,0.000936,0.022384,0.002127,16.96,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.011760,-0.165200,0.083913,-0.022272,0.022272,-0.009920,READY
1787026684234756272,2026-08-18T11:18:04.234782,prediction,0.198701,-0.266000,0.025388,0.200255,-0.294000,0.024828,True,0.198164,-0.252730,0.023177,0.000537,0.013271,0.002211,25.73,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.011760,-0.165200,0.083913,-0.022272,0.022272,-0.009920,READY
1787026684257691167,2026-08-18T11:18:04.257707,prediction,0.201032,-0.308000,0.024547,0.200255,-0.294000,0.024828,True,0.198865,-0.258730,0.022838,0.002167,0.049271,0.001709,17.76,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.011760,-0.165200,0.083913,-0.022272,0.022272,-0.009920,READY
1787026684291990581,2026-08-18T11:18:04.292008,prediction,0.197924,-0.252000,0.025669,0.200255,-0.294000,0.024828,True,0.198131,-0.252730,0.023217,0.000207,0.000729,0.002452,18.64,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.011760,-0.165200,0.083913,-0.022272,0.022272,-0.009920,READY
1787026684323683576,2026-08-18T11:18:04.323704,prediction,0.200255,-0.294000,0.024828,0.200255,-0.294000,0.024828,True,0.198556,-0.257171,0.023019,0.001698,0.036829,0.001809,17.48,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.011760,-0.165200,0.083913,-0.022272,0.022272,-0.009920,READY
1787026684357111766,2026-08-18T11:18:04.357126,prediction,0.198701,-0.266000,0.025388,0.200255,-0.294000,0.024828,True,0.198242,-0.253388,0.023181,0.000459,0.012612,0.002208,15.92,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.011760,-0.165200,0.083913,-0.022272,0.022272,-0.009920,READY
1787026684388890792,2026-08-18T11:18:04.388904,prediction,0.200255,-0.294000,0.024828,0.200255,-0.294000,0.024828,True,0.198635,-0.257718,0.022992,0.001619,0.036282,0.001836,15.53,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.011760,-0.165200,0.083913,-0.022272,0.022272,-0.009920,READY
1787026684420813667,2026-08-18T11:18:04.420828,prediction,0.199061,-0.272500,0.030096,0.200255,-0.294000,0.024828,True,0.198470,-0.255434,0.024491,0.000591,0.017066,0.005606,15.10,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011760,-0.164920,0.084245,-0.022112,0.022208,-0.010976,FOLLOWER
1787026684455952055,2026-08-18T11:18:04.455972,prediction,0.194583,-0.279000,0.029977,0.200255,-0.294000,0.024828,True,0.197453,-0.255718,0.025505,0.002871,0.023282,0.004471,16.53,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010780,-0.162680,0.084245,-0.021824,0.022496,-0.010080,FOLLOWER
1787026684488536542,2026-08-18T11:18:04.488556,prediction,0.196370,-0.224000,0.030987,0.200255,-0.294000,0.024828,True,0.196570,-0.249718,0.026876,0.000200,0.025718,0.004111,16.66,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010780,-0.162680,0.084245,-0.021824,0.022496,-0.010080,FOLLOWER
1787026684526927061,2026-08-18T11:18:04.526951,prediction,0.198312,-0.259000,0.030344,0.200255,-0.294000,0.024828,True,0.196761,-0.246434,0.027427,0.001551,0.012566,0.002917,19.96,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010780,-0.162680,0.084245,-0.021824,0.022496,-0.010080,FOLLOWER
1787026684577094503,2026-08-18T11:18:04.577114,prediction,0.198312,-0.259000,0.030344,0.200255,-0.294000,0.024828,True,0.196907,-0.244333,0.027787,0.001405,0.014667,0.002557,35.08,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010780,-0.162680,0.084245,-0.021824,0.022496,-0.010080,FOLLOWER
1787026684618189145,2026-08-18T11:18:04.618210,prediction,0.197147,-0.238000,0.030730,0.200255,-0.294000,0.024828,True,0.197462,-0.248101,0.027794,0.000316,0.010101,0.002936,36.48,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010780,-0.162680,0.084245,-0.021824,0.022496,-0.010080,FOLLOWER
1787026684640138230,2026-08-18T11:18:04.640160,prediction,0.196370,-0.224000,0.030987,0.200255,-0.294000,0.024828,True,0.196952,-0.242101,0.028253,0.000582,0.018101,0.002734,21.48,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009240,-0.162680,0.085490,-0.021504,0.021984,-0.009408,FOLLOWER
1787026684657762042,2026-08-18T11:18:04.657781,prediction,0.196370,-0.224000,0.030987,0.200255,-0.294000,0.024828,True,0.196309,-0.236101,0.028726,0.000061,0.012101,0.002262,16.99,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009240,-0.162680,0.085490,-0.021504,0.021984,-0.009408,FOLLOWER
