ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786699556371522170,2026-08-14T16:25:56.371538,prediction,0.219182,-0.383000,0.015806,0.219182,-0.383000,0.011198,True,0.212179,-0.317015,0.009858,0.007002,0.065985,0.001340,33.66,10,-0.161988,0.308956,0.388254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015120,-0.163660,0.071878,-0.014144,0.025952,-0.009696,READY
1786699556408139959,2026-08-14T16:25:56.408157,prediction,0.220580,-0.395000,0.014931,0.219182,-0.383000,0.011198,True,0.212201,-0.317103,0.009872,0.006981,0.065896,0.001326,36.21,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015120,-0.163660,0.071878,-0.014144,0.025952,-0.009696,READY
1786699556443879843,2026-08-14T16:25:56.443900,prediction,0.216269,-0.358000,0.017628,0.219182,-0.383000,0.011198,True,0.212221,-0.317244,0.009869,0.006961,0.065756,0.001329,30.92,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015120,-0.165480,0.071712,-0.014144,0.025952,-0.009856,READY
1786699556473338682,2026-08-14T16:25:56.473362,prediction,0.216269,-0.358000,0.017628,0.219182,-0.383000,0.011198,True,0.212242,-0.317388,0.009865,0.006940,0.065612,0.001333,32.96,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015120,-0.165200,0.073455,-0.014144,0.025952,-0.009984,READY
1786699556511980802,2026-08-14T16:25:56.512001,prediction,0.219291,-0.345000,0.023121,0.219182,-0.383000,0.011198,True,0.212260,-0.317519,0.009860,0.006921,0.065481,0.001338,31.99,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015120,-0.165200,0.073455,-0.014144,0.025952,-0.009984,READY
1786699556544509241,2026-08-14T16:25:56.544544,prediction,0.210783,-0.273000,0.028250,0.219182,-0.383000,0.011198,True,0.212269,-0.317607,0.009861,0.006913,0.065393,0.001337,29.99,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015120,-0.165200,0.073455,-0.014144,0.025952,-0.009984,READY
1786699556585996600,2026-08-14T16:25:56.586034,prediction,0.216455,-0.321000,0.029336,0.219182,-0.383000,0.011198,True,0.212273,-0.317659,0.009859,0.006909,0.065341,0.001339,36.51,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015120,-0.165200,0.073455,-0.014144,0.025952,-0.009984,READY
1786699556620133892,2026-08-14T16:25:56.620182,prediction,0.213619,-0.297000,0.031006,0.219182,-0.383000,0.011198,True,0.212275,-0.317696,0.009854,0.006907,0.065304,0.001344,33.05,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015120,-0.165200,0.073455,-0.014144,0.025952,-0.009984,READY
1786699556652727994,2026-08-14T16:25:56.652774,prediction,0.217873,-0.333000,0.033026,0.219182,-0.383000,0.011198,True,0.212271,-0.317723,0.009849,0.006910,0.065277,0.001350,31.84,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014140,-0.165200,0.073455,-0.014144,0.025728,-0.009536,READY
1786699556681387486,2026-08-14T16:25:56.681404,prediction,0.225384,-0.358000,0.035893,0.219182,-0.383000,0.011198,True,0.212272,-0.317746,0.009844,0.006910,0.065254,0.001354,28.61,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014140,-0.165200,0.073455,-0.014144,0.025728,-0.009536,READY
