ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786345610845565054,2026-08-10T14:06:50.845578,prediction,0.007982,-0.016000,0.003075,True,0.084276,-0.066071,-0.008335,0.076295,0.050071,0.011410,36.12,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345610881746406,2026-08-10T14:06:50.881792,prediction,0.007982,-0.016000,0.003075,True,0.084276,-0.063647,-0.008296,0.076295,0.047647,0.011371,34.53,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345610921978981,2026-08-10T14:06:50.922035,prediction,0.008333,-0.025000,0.002731,True,0.084276,-0.062286,-0.008319,0.075944,0.037286,0.011050,33.45,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345610969943518,2026-08-10T14:06:50.969965,prediction,0.004276,-0.016000,0.003075,True,0.084276,-0.061717,-0.008397,0.080000,0.045717,0.011471,35.57,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611011352241,2026-08-10T14:06:51.011368,prediction,-0.003406,-0.008000,0.007079,True,0.084276,-0.061463,-0.008503,0.087683,0.053464,0.015582,35.79,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611045114302,2026-08-10T14:06:51.045129,prediction,-0.003406,-0.008000,0.007079,True,0.084276,-0.061312,-0.008621,0.087683,0.053313,0.015700,32.79,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611087135795,2026-08-10T14:06:51.087164,prediction,-0.003679,-0.000000,0.007372,True,0.084276,-0.061195,-0.008731,0.087955,0.061195,0.016103,36.42,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611135966176,2026-08-10T14:06:51.136006,prediction,-0.006547,-0.025000,0.013912,True,0.084276,-0.061095,-0.008829,0.090823,0.036095,0.022741,41.53,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611181903407,2026-08-10T14:06:51.181934,prediction,-0.011036,-0.000000,0.018429,True,0.084276,-0.060993,-0.008911,0.095313,0.060993,0.027340,45.29,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611217228813,2026-08-10T14:06:51.217260,prediction,-0.011528,0.016000,0.018934,True,0.084276,-0.060856,-0.008979,0.095805,0.076856,0.027913,34.84,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611250147712,2026-08-10T14:06:51.250160,prediction,-0.006547,-0.025000,0.021366,True,0.084276,-0.060787,-0.009013,0.090823,0.035788,0.030379,33.09,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611284219085,2026-08-10T14:06:51.284231,prediction,-0.006547,-0.025000,0.021366,True,0.084276,-0.060753,-0.009030,0.090823,0.035753,0.030396,33.61,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611333230435,2026-08-10T14:06:51.333245,prediction,-0.007357,-0.000000,0.029486,True,0.084276,-0.060736,-0.009039,0.091634,0.060736,0.038525,44.97,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611375673529,2026-08-10T14:06:51.375694,prediction,-0.006547,-0.025000,0.028820,True,0.084276,-0.060727,-0.009043,0.090823,0.035727,0.037863,41.59,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611406956067,2026-08-10T14:06:51.406990,prediction,-0.006547,-0.025000,0.028820,True,0.084276,-0.060723,-0.009045,0.090823,0.035723,0.037866,29.97,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611449627449,2026-08-10T14:06:51.449645,prediction,-0.002555,-0.033000,0.028607,True,0.084276,-0.060721,-0.009046,0.086831,0.027721,0.037654,36.35,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611488061910,2026-08-10T14:06:51.488082,prediction,-0.001975,-0.050000,0.031923,True,0.084276,-0.060720,-0.009047,0.086252,0.010720,0.040970,34.69,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611539231150,2026-08-10T14:06:51.539300,prediction,-0.002555,-0.033000,0.032348,True,0.084276,-0.060719,-0.009047,0.086831,0.027719,0.041395,43.01,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611597146992,2026-08-10T14:06:51.597216,prediction,-0.003406,-0.008000,0.032972,True,0.084276,-0.060719,-0.009047,0.087683,0.052719,0.042019,57.61,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611646006488,2026-08-10T14:06:51.646026,prediction,-0.002282,-0.041000,0.039655,True,0.084276,-0.060719,-0.009047,0.086559,0.019719,0.048702,41.72,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611685653825,2026-08-10T14:06:51.685678,prediction,-0.007617,0.008000,0.044389,True,0.084276,-0.060719,-0.009047,0.091893,0.068719,0.053437,45.16,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611747107766,2026-08-10T14:06:51.747127,prediction,-0.013521,-0.041000,0.050915,True,0.084276,-0.060719,-0.009047,0.097797,0.019719,0.059963,58.33,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611812403588,2026-08-10T14:06:51.812421,prediction,-0.017267,-0.041000,0.054669,True,0.084276,-0.060719,-0.009047,0.101544,0.019719,0.063716,63.11,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345611861696237,2026-08-10T14:06:51.861711,prediction,-0.026138,0.016000,0.066506,True,0.084276,-0.060719,-0.009047,0.110414,0.076719,0.075553,49.54,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
