ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786949318413920277,2026-08-17T13:48:38.413941,prediction,0.121975,-0.091000,-0.049192,0.121705,-0.074000,-0.048206,True,0.130832,-0.091602,-0.048679,0.008857,0.000602,0.000513,21.87,10,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786949318448044088,2026-08-17T13:48:38.448056,prediction,0.121848,-0.083000,-0.048728,0.121705,-0.074000,-0.048206,True,0.129778,-0.082990,-0.048125,0.007930,0.000010,0.000603,19.47,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786949318476162236,2026-08-17T13:48:38.476186,prediction,0.121975,-0.091000,-0.049192,0.121705,-0.074000,-0.048206,True,0.130938,-0.091954,-0.048601,0.008962,0.000954,0.000592,16.37,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786949318517607549,2026-08-17T13:48:38.517621,prediction,0.121705,-0.074000,-0.048206,0.121705,-0.074000,-0.048206,True,0.128614,-0.073175,-0.047376,0.006909,0.000825,0.000830,19.49,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786949318548725480,2026-08-17T13:48:38.548742,prediction,0.121975,-0.091000,-0.045383,0.121705,-0.074000,-0.048206,True,0.130912,-0.092219,-0.044564,0.008937,0.001219,0.000818,18.75,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786949318581311454,2026-08-17T13:48:38.581326,prediction,0.121848,-0.083000,-0.044932,0.121705,-0.074000,-0.048206,True,0.129789,-0.083432,-0.043855,0.007941,0.000432,0.001076,17.85,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786949318614345129,2026-08-17T13:48:38.614361,prediction,0.121848,-0.083000,-0.044932,0.121705,-0.074000,-0.048206,True,0.129761,-0.083355,-0.043781,0.007914,0.000355,0.001151,17.71,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786949318654175201,2026-08-17T13:48:38.654196,prediction,0.121975,-0.091000,-0.045383,0.121705,-0.074000,-0.048206,True,0.130863,-0.092271,-0.044340,0.008887,0.001271,0.001042,21.54,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786949318679292776,2026-08-17T13:48:38.679311,prediction,0.121848,-0.083000,-0.044932,0.121705,-0.074000,-0.048206,True,0.129708,-0.083295,-0.043851,0.007860,0.000295,0.001080,16.66,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786949318719694466,2026-08-17T13:48:38.719712,prediction,0.122119,-0.100000,-0.045890,0.121705,-0.074000,-0.048206,True,0.132120,-0.102029,-0.045070,0.010001,0.002029,0.000820,23.77,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786949318752444320,2026-08-17T13:48:38.752462,prediction,0.117930,-0.074000,-0.044424,0.121705,-0.074000,-0.048206,True,0.126617,-0.082029,-0.043520,0.008687,0.008029,0.000905,22.36,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
