ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1787025210943463018,2026-08-18T10:53:30.943484,prediction,0.103338,-0.108000,0.023986,0.103338,-0.123200,0.023986,True,0.126918,-0.105831,0.021664,0.023580,0.002170,0.002322,18.13,10,-0.054613,1.129497,0.358522,-0.161988,0.308958,0.388242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.127960,0.082253,-0.023168,0.024768,-0.007968,READY
1787025210984101142,2026-08-18T10:53:30.984116,prediction,0.103628,-0.120000,0.023726,0.103628,-0.120640,0.023726,True,0.127657,-0.109883,0.021516,0.024029,0.010117,0.002210,24.35,10,-0.183731,0.371499,0.387571,-0.164274,0.314342,0.387696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.127960,0.081921,-0.022432,0.024448,-0.007296,READY
1787025211020617792,2026-08-18T10:53:31.020635,prediction,0.108851,-0.145000,0.023184,0.108851,-0.120128,0.023184,True,0.129953,-0.115883,0.021171,0.021102,0.029117,0.002013,26.04,10,-0.184470,0.380764,0.387424,-0.164274,0.314342,0.387696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002380,-0.128520,0.080676,-0.022432,0.024160,-0.005792,READY
1787025211044554277,2026-08-18T10:53:31.044568,prediction,0.109187,-0.158000,0.022902,0.109187,-0.140026,0.022902,True,0.132432,-0.121883,0.020754,0.023245,0.036117,0.002148,16.93,10,-0.186766,0.382617,0.387079,-0.166497,0.320089,0.387450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003920,-0.128520,0.081672,-0.022272,0.024448,-0.007424,READY
1787025211081199236,2026-08-18T10:53:31.081216,prediction,0.109187,-0.158000,0.022902,0.105175,-0.184000,0.022339,True,0.134190,-0.127883,0.020461,0.025003,0.030117,0.002441,18.82,10,-0.189245,0.378187,0.386661,-0.166497,0.320089,0.387450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006440,-0.128520,0.081672,-0.022112,0.024448,-0.008256,READY
1787025211115772137,2026-08-18T10:53:31.115791,prediction,0.108541,-0.133000,0.023444,0.105175,-0.184000,0.022339,True,0.133809,-0.129854,0.020611,0.025268,0.003146,0.002834,21.08,10,-0.161988,0.328187,0.388246,-0.166517,0.325735,0.387532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.128520,0.081672,-0.021984,0.024064,-0.007136,READY
1787025211144585727,2026-08-18T10:53:31.144609,prediction,0.108851,-0.145000,0.023184,0.105175,-0.184000,0.022339,True,0.134264,-0.135117,0.020558,0.025413,0.009883,0.002626,17.78,10,-0.161988,0.308963,0.388246,-0.166517,0.325735,0.387532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.128520,0.082419,-0.021984,0.024448,-0.008128,READY
1787025211183261216,2026-08-18T10:53:31.183279,prediction,0.104547,-0.158000,0.022902,0.105175,-0.184000,0.022339,True,0.135400,-0.141117,0.020196,0.030853,0.016883,0.002706,17.97,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.128520,0.082419,-0.021984,0.024448,-0.008128,READY
1787025211209536187,2026-08-18T10:53:31.209572,prediction,0.104233,-0.145000,0.023184,0.105175,-0.184000,0.022339,True,0.135314,-0.143355,0.020124,0.031081,0.001645,0.003060,16.08,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.128520,0.082419,-0.021984,0.024448,-0.008128,READY
1787025211246707429,2026-08-18T10:53:31.246735,prediction,0.103338,-0.108000,0.023986,0.105175,-0.184000,0.022339,True,0.132811,-0.137355,0.020581,0.029473,0.029355,0.003406,18.27,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.128520,0.082419,-0.021984,0.024448,-0.008128,READY
