ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786946833968099373,2026-08-17T13:07:13.968131,ground_truth,-0.737019,-2.993000,-0.218167,,,,True,,,,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786946839546692958,2026-08-17T13:07:19.546739,ground_truth,-0.697245,-2.950000,-0.219906,-0.737019,-2.993000,-0.218167,True,,,,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786946844718345656,2026-08-17T13:07:24.718368,ground_truth,-0.726430,-2.950000,-0.200412,-0.697245,-2.958600,-0.219906,True,,,,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786946861116822604,2026-08-17T13:07:41.116845,prediction,-0.748182,-2.978500,-0.207269,-0.748182,-2.978500,-0.207269,True,-0.657019,-2.898500,-0.127269,0.091163,0.080000,0.080000,17.50,1,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786946862823915372,2026-08-17T13:07:42.823928,prediction,-0.792250,-2.978000,-0.197394,-0.792250,-2.978100,-0.197394,True,-0.677019,-2.898000,-0.117394,0.115231,0.080000,0.080000,16.94,1,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786946865403846257,2026-08-17T13:07:45.403863,prediction,-0.695666,-2.964000,-0.220950,-0.695666,-2.978020,-0.220950,True,-0.657019,-2.884000,-0.137394,0.038648,0.080000,0.083556,20.08,1,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786946871605572381,2026-08-17T13:07:51.605589,prediction,0.345003,-1.417000,-0.079879,-0.695666,-2.978020,-0.220950,True,-0.637019,-2.864000,-0.117394,0.982022,1.447000,0.037515,20.94,1,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786946871630683117,2026-08-17T13:07:51.630697,prediction,0.357249,-1.410000,-0.079484,-0.695666,-2.978020,-0.220950,True,-0.617019,-2.844000,-0.097394,0.974267,1.434000,0.017910,20.22,2,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786946871659803428,2026-08-17T13:07:51.659818,prediction,0.401817,-1.489000,-0.086397,-0.695666,-2.978020,-0.220950,True,-0.597019,-2.824000,-0.077394,0.998836,1.335000,0.009003,20.14,3,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786946871689681591,2026-08-17T13:07:51.689701,prediction,0.453080,-1.538000,-0.104486,-0.695666,-2.978020,-0.220950,True,-0.577019,-2.804000,-0.057394,1.030099,1.266000,0.047092,17.74,4,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786946871725526993,2026-08-17T13:07:51.725540,prediction,0.516857,-1.627000,-0.137411,0.516857,-2.966804,-0.137411,True,-0.557019,-2.784000,-0.057411,1.073876,1.157000,0.080000,19.05,5,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786946871755583932,2026-08-17T13:07:51.755596,prediction,0.520778,-1.606000,-0.154210,-0.239693,-2.757441,-0.183447,True,-0.537019,-2.764000,-0.074210,1.057797,1.158000,0.080000,16.15,6,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786946871788541365,2026-08-17T13:07:51.788554,prediction,0.561549,-1.640000,-0.162894,-0.106152,-2.571822,-0.180021,True,-0.517019,-2.744000,-0.082894,1.078568,1.104000,0.080000,15.67,7,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786946871820718212,2026-08-17T13:07:51.820733,prediction,0.604275,-1.676000,-0.163701,-0.004663,-2.433507,-0.177690,True,-0.497019,-2.724000,-0.083701,1.101294,1.048000,0.080000,15.03,8,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
