ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1787023320552258614,2026-08-18T10:22:00.552279,prediction,0.167255,-0.048000,-0.015151,0.167255,-0.048000,-0.015151,True,0.167046,-0.048710,-0.014534,0.000209,0.000710,0.000617,20.97,10,0.026209,1.209682,0.471053,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320586263281,2026-08-18T10:22:00.586283,prediction,0.168478,-0.073000,-0.016065,0.167255,-0.048000,-0.015151,True,0.167496,-0.054710,-0.014878,0.000981,0.018290,0.001187,21.18,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320620019080,2026-08-18T10:22:00.620043,prediction,0.167255,-0.048000,-0.010606,0.167255,-0.048000,-0.015151,True,0.167331,-0.052821,-0.013356,0.000075,0.004820,0.002750,20.95,10,-0.161994,0.280053,0.378524,-0.165041,0.282530,0.379337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320648481754,2026-08-18T10:22:00.648494,prediction,0.166668,-0.036000,-0.010187,0.167255,-0.048000,-0.015151,True,0.166983,-0.047283,-0.012075,0.000315,0.011283,0.001888,18.35,10,-0.161994,0.280053,0.378524,-0.165041,0.282530,0.379337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320689721600,2026-08-18T10:22:00.689741,prediction,0.166668,-0.036000,-0.010187,0.167255,-0.048000,-0.015151,True,0.166732,-0.043330,-0.011171,0.000063,0.007330,0.000984,21.73,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320716457978,2026-08-18T10:22:00.716474,prediction,0.165495,-0.012000,-0.009350,0.167255,-0.048000,-0.015151,True,0.166137,-0.037330,-0.010246,0.000642,0.025329,0.000897,18.39,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320751556283,2026-08-18T10:22:00.751573,prediction,0.169113,-0.086000,-0.011932,0.167255,-0.048000,-0.015151,True,0.167154,-0.043330,-0.010577,0.001960,0.042670,0.001355,21.10,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320783130577,2026-08-18T10:22:00.783148,prediction,0.168478,-0.073000,-0.011478,0.167255,-0.048000,-0.015151,True,0.167564,-0.049330,-0.010678,0.000913,0.023670,0.000800,19.15,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320816637818,2026-08-18T10:22:00.816657,prediction,0.166668,-0.036000,-0.010187,0.167255,-0.048000,-0.015151,True,0.167112,-0.044819,-0.010276,0.000443,0.008819,0.000089,20.27,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320849903696,2026-08-18T10:22:00.849933,prediction,0.167255,-0.048000,-0.006061,0.167255,-0.048000,-0.015151,True,0.167051,-0.045584,-0.008719,0.000204,0.002416,0.002657,19.97,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320885137704,2026-08-18T10:22:00.885157,prediction,0.166668,-0.036000,0.003388,0.167255,-0.048000,-0.015151,True,0.166811,-0.042098,-0.004557,0.000142,0.006098,0.007945,20.13,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320914823550,2026-08-18T10:22:00.914844,prediction,0.167891,-0.061000,0.002639,0.167255,-0.048000,-0.015151,True,0.167140,-0.048098,-0.001867,0.000751,0.012902,0.004506,18.86,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320948953172,2026-08-18T10:22:00.948969,prediction,0.163900,-0.073000,0.006866,0.167255,-0.048000,-0.015151,True,0.166203,-0.054098,0.001323,0.002303,0.018902,0.005543,18.70,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023320981078417,2026-08-18T10:22:00.981096,prediction,0.163900,-0.073000,0.011452,0.167255,-0.048000,-0.015151,True,0.165517,-0.060098,0.005037,0.001617,0.012902,0.006415,17.33,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023321015791882,2026-08-18T10:22:01.015813,prediction,0.164515,-0.086000,0.015714,0.167255,-0.048000,-0.015151,True,0.165299,-0.066098,0.008951,0.000785,0.019902,0.006763,18.13,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023321047107365,2026-08-18T10:22:01.047119,prediction,0.165082,-0.098000,0.024669,0.167255,-0.048000,-0.015151,True,0.165397,-0.072098,0.014486,0.000315,0.025902,0.010182,16.71,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1787023321084502639,2026-08-18T10:22:01.084522,prediction,0.162719,-0.048000,0.030298,0.167255,-0.048000,-0.015151,True,0.164299,-0.066098,0.020347,0.001580,0.018098,0.009951,18.20,10,-0.161994,0.280053,0.378524,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
