ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1787024376296832557,2026-08-18T10:39:36.296855,prediction,0.131786,-0.165000,0.036519,0.131786,-0.165000,0.036519,True,0.044591,0.742993,0.078918,0.087195,0.907992,0.042399,28.50,10,-0.088532,1.183693,0.407271,-0.161988,0.308963,0.388245,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,0.032480,-0.185920,0.078435,-0.023616,0.022432,-0.005120,OFF
1787024376329095816,2026-08-18T10:39:36.329110,prediction,0.131279,-0.152000,0.036822,0.131786,-0.165000,0.036519,True,0.050591,0.736993,0.072918,0.080688,0.888992,0.036096,25.16,10,-0.161986,0.308968,0.388248,-0.161988,0.308963,0.388245,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,0.032480,-0.185360,0.077107,-0.023616,0.022112,-0.005344,OFF
1787024376359038647,2026-08-18T10:39:36.359053,prediction,0.131786,-0.165000,0.036519,0.131786,-0.165000,0.036519,True,0.056591,0.730993,0.066918,0.075195,0.895992,0.030399,21.23,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,0.032480,-0.184940,0.077107,-0.023488,0.022112,-0.005120,OFF
1787024376388581194,2026-08-18T10:39:36.388595,prediction,0.132332,-0.179000,0.036192,0.131786,-0.165000,0.036519,True,0.062591,0.724993,0.060918,0.069741,0.903992,0.024726,19.16,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,0.032480,-0.182840,0.078103,-0.023328,0.021984,-0.005024,OFF
1787024376428040377,2026-08-18T10:39:36.428063,prediction,0.127037,-0.165000,0.036519,0.131786,-0.165000,0.036519,True,0.068591,0.718993,0.054918,0.058446,0.883992,0.018399,23.73,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,0.032480,-0.182280,0.076858,-0.022880,0.021664,-0.004800,OFF
1787024376460009372,2026-08-18T10:39:36.460030,prediction,0.127560,-0.179000,0.036192,0.131786,-0.165000,0.036519,True,0.074591,0.712993,0.048918,0.052969,0.891992,0.012726,22.66,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,0.034300,-0.183400,0.076526,-0.022880,0.021824,-0.006464,OFF
1787024376499612176,2026-08-18T10:39:36.499631,prediction,0.126066,-0.139000,0.037125,0.131786,-0.165000,0.036519,True,0.080591,0.706993,0.044923,0.045475,0.845992,0.007798,25.87,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,0.033040,-0.181020,0.077771,-0.022880,0.021888,-0.005408,OFF
1787024376523837765,2026-08-18T10:39:36.523857,prediction,0.126066,-0.139000,0.037125,0.131786,-0.165000,0.036519,True,0.086591,0.700993,0.042121,0.039475,0.839992,0.004996,20.75,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034300,-0.180600,0.077771,-0.022432,0.021664,-0.006144,OFF
1787024376561664676,2026-08-18T10:39:36.561684,prediction,0.128083,-0.193000,0.035866,0.131786,-0.165000,0.036519,True,0.092591,0.694993,0.039372,0.035492,0.887993,0.003506,25.37,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034300,-0.180600,0.077771,-0.022432,0.021664,-0.006144,OFF
1787024376608356212,2026-08-18T10:39:36.608378,prediction,0.127560,-0.179000,0.036192,0.131786,-0.165000,0.036519,True,0.098591,0.688993,0.037648,0.028969,0.867992,0.001456,34.20,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034300,-0.180600,0.077771,-0.022432,0.021664,-0.006144,OFF
1787024376649832573,2026-08-18T10:39:36.649855,prediction,0.127037,-0.165000,0.036519,0.131786,-0.165000,0.036519,True,0.104591,0.682993,0.037025,0.022446,0.847992,0.000506,36.62,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034300,-0.180600,0.077771,-0.022432,0.021664,-0.006144,OFF
1787024376675345195,2026-08-18T10:39:36.675402,prediction,0.127037,-0.165000,0.036519,0.131786,-0.165000,0.036519,True,0.110591,0.676993,0.036232,0.016446,0.841992,0.000287,23.72,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034300,-0.180600,0.077771,-0.022432,0.021664,-0.006144,OFF
1787024376703414549,2026-08-18T10:39:36.703429,prediction,0.126551,-0.152000,0.036822,0.131786,-0.165000,0.036519,True,0.116591,0.670993,0.035856,0.009960,0.822992,0.000966,26.08,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.001744,0.001744,0.001740,0.000000,0.000000,0.000000,-0.056420,-0.063420,0.155791,-0.024544,0.020544,-0.004128,OFF
1787024376737188301,2026-08-18T10:39:36.737201,prediction,0.127560,-0.179000,0.040973,0.131786,-0.165000,0.036519,True,0.122591,0.664993,0.036686,0.004969,0.843992,0.004287,20.86,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.011342,0.013087,0.011339,0.000000,0.000000,0.002609,-0.103460,0.008680,0.207749,-0.041696,0.005696,0.013312,OFF
1787024376772113821,2026-08-18T10:39:36.772145,prediction,0.126066,-0.139000,0.046555,0.131786,-0.165000,0.036519,True,0.127612,0.658993,0.039369,0.001547,0.797992,0.007186,30.92,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.032720,0.032720,0.033161,0.002609,0.005228,0.013517,-0.134540,0.038640,0.231072,-0.073632,-0.039360,0.028448,OFF
1787024376799417524,2026-08-18T10:39:36.799449,prediction,0.131279,-0.152000,0.046295,0.131786,-0.165000,0.036519,True,0.132412,0.652993,0.041217,0.001133,0.804992,0.005079,21.47,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.052354,0.054105,0.054098,0.027045,0.029665,0.021375,-0.168000,0.052360,0.241945,-0.072032,-0.044480,0.030720,OFF
1787024376826447502,2026-08-18T10:39:36.826472,prediction,0.132878,-0.193000,0.050278,0.131786,-0.165000,0.036519,True,0.137922,0.646993,0.043392,0.005044,0.839993,0.006886,20.93,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.063703,0.065447,0.065013,0.018756,0.029665,0.027045,-0.179060,0.055160,0.251241,-0.076032,-0.043200,0.032352,OFF
1787024376852880977,2026-08-18T10:39:36.852900,prediction,0.131786,-0.165000,0.055551,0.131786,-0.165000,0.036519,True,0.140389,0.640993,0.046829,0.008603,0.805992,0.008722,16.17,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.102970,0.102970,0.102538,0.021375,0.043193,0.043193,-0.189000,0.067200,0.260039,-0.076256,-0.047872,0.034560,OFF
1787024376898718045,2026-08-18T10:39:36.898739,prediction,0.130772,-0.139000,0.055985,0.131786,-0.165000,0.036519,True,0.140803,0.634993,0.049602,0.010031,0.773992,0.006383,25.56,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.128712,0.130457,0.128278,0.021375,0.051040,0.051482,-0.182280,0.107800,0.276805,-0.080544,-0.055040,0.038240,OFF
1787024376921000016,2026-08-18T10:39:36.921018,prediction,0.130772,-0.139000,0.060700,0.131786,-0.165000,0.036519,True,0.141114,0.628993,0.052965,0.010342,0.767992,0.007735,17.09,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.142243,0.141806,0.141371,0.021807,0.056279,0.056721,-0.208320,0.111160,0.263442,-0.078304,-0.054208,0.039200,OFF
1787024376962727359,2026-08-18T10:39:36.962746,prediction,0.129092,-0.220000,0.059480,0.131786,-0.165000,0.036519,True,0.145034,0.622993,0.054028,0.015941,0.842993,0.005452,24.21,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.173219,0.174533,0.172785,0.018756,0.072426,0.069807,-0.217840,0.108080,0.270995,-0.079808,-0.049824,0.035520,OFF
1787024376989947384,2026-08-18T10:39:36.989969,prediction,0.127560,-0.179000,0.064879,0.131786,-0.165000,0.036519,True,0.145571,0.616993,0.056771,0.018010,0.795992,0.008107,19.59,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.192853,0.192853,0.191543,0.016137,0.078096,0.078096,-0.193340,0.074620,0.264853,-0.074976,-0.049760,0.037024,OFF
1787024377027364919,2026-08-18T10:39:37.027377,prediction,0.127037,-0.165000,0.065067,0.131786,-0.165000,0.036519,True,0.145148,0.610993,0.058863,0.018111,0.775992,0.006204,22.03,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.199400,0.197655,0.198964,0.010898,0.078096,0.078096,-0.201180,0.048580,0.254810,-0.072864,-0.051264,0.041184,OFF
