ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786348373127176986,2026-08-10T14:52:53.127197,prediction,0.046611,0.038000,0.000322,True,0.095257,0.020860,-0.000023,0.048647,0.017140,0.000344,18.91,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786348373157227207,2026-08-10T14:52:53.157243,prediction,0.046611,0.038000,0.000322,True,0.095243,0.020847,0.000020,0.048632,0.017154,0.000302,19.75,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786348373192435634,2026-08-10T14:52:53.192451,prediction,0.046611,0.038000,0.000322,True,0.095220,0.020832,0.000041,0.048609,0.017169,0.000280,18.95,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786348373223639486,2026-08-10T14:52:53.223655,prediction,0.046676,0.031000,0.003831,True,0.095197,0.020824,0.000040,0.048520,0.010177,0.003791,18.44,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786348373259547452,2026-08-10T14:52:53.259571,prediction,0.046676,0.031000,0.000262,True,0.095173,0.020822,0.000018,0.048497,0.010178,0.000244,19.89,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786348373290684737,2026-08-10T14:52:53.290704,prediction,0.046611,0.038000,0.000322,True,0.095149,0.020826,-0.000018,0.048538,0.017174,0.000340,19.16,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786348373321222684,2026-08-10T14:52:53.321235,prediction,0.046611,0.038000,0.000322,True,0.095130,0.020828,-0.000065,0.048519,0.017172,0.000386,16.38,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786348373357738163,2026-08-10T14:52:53.357756,prediction,0.046611,0.038000,0.000322,True,0.095118,0.020826,-0.000116,0.048507,0.017175,0.000437,17.87,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786348373388678986,2026-08-10T14:52:53.388696,prediction,0.046751,0.023000,0.000195,True,0.095107,0.020819,-0.000165,0.048356,0.002181,0.000359,15.12,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786348373426431054,2026-08-10T14:52:53.426448,prediction,0.046676,0.031000,0.000262,True,0.095102,0.020808,-0.000206,0.048426,0.010192,0.000468,17.69,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786348373457674741,2026-08-10T14:52:53.457690,prediction,0.046471,0.053000,0.003981,True,0.095100,0.020802,-0.000226,0.048629,0.032198,0.004207,16.43,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
