ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786959107091604035,2026-08-17T16:31:47.091621,prediction,0.114220,-0.116000,0.018182,0.110756,-0.106000,0.018647,True,0.130661,-0.115548,0.016630,0.016442,0.000452,0.001553,15.32,10,-0.127995,1.051859,0.337703,-0.161985,0.308959,0.388241,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,-0.007980,-0.164920,0.076194,-0.011808,0.022880,-0.006528,OFF
1786959107135160251,2026-08-17T16:31:47.135180,prediction,0.113588,-0.126000,0.017718,0.110756,-0.106000,0.018647,True,0.131160,-0.119045,0.016396,0.017573,0.006955,0.001322,21.93,10,-0.161986,0.308968,0.388248,-0.161985,0.308959,0.388241,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,-0.007980,-0.164920,0.076194,-0.011808,0.022880,-0.006528,OFF
1786959107173846763,2026-08-17T16:31:47.173866,prediction,0.114852,-0.106000,0.018647,0.110756,-0.106000,0.018647,True,0.130587,-0.114800,0.016678,0.015735,0.008799,0.001969,24.68,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,-0.007980,-0.164920,0.076194,-0.011808,0.022880,-0.006528,OFF
1786959107199479475,2026-08-17T16:31:47.199509,prediction,0.112260,-0.147000,0.016742,0.110756,-0.106000,0.018647,True,0.132259,-0.120800,0.015948,0.019999,0.026200,0.000794,17.67,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,-0.007980,-0.164500,0.076194,-0.011808,0.023040,-0.008416,OFF
1786959107229918103,2026-08-17T16:31:47.229938,prediction,0.112260,-0.147000,0.016742,0.110756,-0.106000,0.018647,True,0.133450,-0.126800,0.015423,0.021190,0.020200,0.001320,21.54,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,-0.010780,-0.163660,0.075862,-0.012096,0.022784,-0.008576,OFF
1786959107260199385,2026-08-17T16:31:47.260216,prediction,0.113588,-0.126000,0.017718,0.110756,-0.106000,0.018647,True,0.133149,-0.127075,0.015542,0.019562,0.001075,0.002176,16.97,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,-0.010780,-0.163660,0.075862,-0.012096,0.022784,-0.008576,OFF
1786959107292036144,2026-08-17T16:31:47.292052,prediction,0.111628,-0.157000,0.016278,0.110756,-0.106000,0.018647,True,0.134628,-0.133075,0.014913,0.023001,0.023925,0.001365,16.03,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,-0.010780,-0.163660,0.075862,-0.012096,0.022784,-0.008576,OFF
1786959107322418807,2026-08-17T16:31:47.322446,prediction,0.113588,-0.126000,0.021855,0.110756,-0.106000,0.018647,True,0.133970,-0.131301,0.016483,0.020383,0.005301,0.005371,14.15,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,-0.010780,-0.163660,0.075862,-0.012096,0.022784,-0.008576,OFF
1786959107357498109,2026-08-17T16:31:47.357545,prediction,0.114220,-0.116000,0.022303,0.110756,-0.106000,0.018647,True,0.133005,-0.126554,0.017864,0.018785,0.010554,0.004439,15.25,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,-0.010780,-0.163660,0.075862,-0.012096,0.022784,-0.008576,OFF
1786959107389585581,2026-08-17T16:31:47.389604,prediction,0.112955,-0.136000,0.021407,0.110756,-0.106000,0.018647,True,0.133322,-0.129992,0.018387,0.020367,0.006008,0.003020,14.54,10,-0.161986,0.308968,0.388248,-0.161986,0.308968,0.388248,0.000000,0.000000,0.000000,0.000000,0.000000,0.003051,-0.010780,-0.163660,0.075862,-0.012096,0.022784,-0.008576,OFF
