ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786355417569763813,2026-08-10T16:50:17.569849,ground_truth,0.172330,-1.695000,-0.095550,,,,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417601086071,2026-08-10T16:50:17.601123,ground_truth,0.175685,-1.728000,-0.103120,0.172330,-1.695000,-0.095550,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417635231395,2026-08-10T16:50:17.635256,ground_truth,0.185582,-1.768000,-0.117190,0.175685,-1.721400,-0.103120,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417668535797,2026-08-10T16:50:17.668570,ground_truth,0.200701,-1.799000,-0.137078,0.185582,-1.726680,-0.117190,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417700925086,2026-08-10T16:50:17.700961,ground_truth,0.219970,-1.888000,-0.153216,0.200701,-1.759736,-0.137078,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417735213301,2026-08-10T16:50:17.735282,ground_truth,0.237470,-1.929000,-0.162917,0.190854,-1.746827,-0.121231,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417768299048,2026-08-10T16:50:17.768341,ground_truth,0.245266,-1.966000,-0.169290,0.198623,-1.763499,-0.128179,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417802896189,2026-08-10T16:50:17.802932,ground_truth,0.257640,-2.012000,-0.173251,0.205286,-1.785271,-0.134052,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417834630497,2026-08-10T16:50:17.834734,ground_truth,0.266146,-2.052000,-0.183476,0.211830,-1.807154,-0.138952,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417901926012,2026-08-10T16:50:17.901947,ground_truth,0.278855,-2.123000,-0.189824,0.217865,-1.829253,-0.143899,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417933834420,2026-08-10T16:50:17.933859,ground_truth,0.279774,-2.130000,-0.190450,0.223964,-1.851051,-0.148491,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355417968642559,2026-08-10T16:50:17.968674,ground_truth,0.284766,-2.168000,-0.193848,0.229038,-1.874792,-0.152306,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355418002157290,2026-08-10T16:50:18.002202,ground_truth,0.293041,-2.231000,-0.199481,0.233682,-1.896158,-0.155768,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355418034375905,2026-08-10T16:50:18.034398,ground_truth,0.305256,-2.324000,-0.207796,0.238248,-1.916832,-0.159130,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355418066796082,2026-08-10T16:50:18.066818,ground_truth,0.308428,-2.378000,-0.216553,0.243034,-1.938624,-0.162606,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786355418102677222,2026-08-10T16:50:18.102716,ground_truth,0.291130,-2.397000,-0.234123,0.247394,-1.963245,-0.166203,True,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
