ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786345527563766343,2026-08-10T14:05:27.563784,ground_truth,-0.032797,-1.147000,0.071776,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345527601331998,2026-08-10T14:05:27.601345,ground_truth,-0.024352,-1.107000,0.076588,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345529128304676,2026-08-10T14:05:29.128328,ground_truth,0.122350,-2.272000,0.003296,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345529163973841,2026-08-10T14:05:29.163997,ground_truth,0.117487,-2.324000,-0.000468,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345529206505930,2026-08-10T14:05:29.206535,ground_truth,0.121306,-2.567000,-0.008999,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345529255043774,2026-08-10T14:05:29.255072,ground_truth,0.094494,-2.324000,-0.023504,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345529293310155,2026-08-10T14:05:29.293331,ground_truth,0.098326,-2.324000,-0.031183,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345529335044126,2026-08-10T14:05:29.335067,ground_truth,0.093071,-2.289000,-0.042058,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345529373854017,2026-08-10T14:05:29.373880,ground_truth,0.088322,-2.264000,-0.052820,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345529411277365,2026-08-10T14:05:29.411293,ground_truth,0.092746,-2.281000,-0.064522,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345529447948210,2026-08-10T14:05:29.447976,ground_truth,0.096126,-2.272000,-0.068021,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786345529483819253,2026-08-10T14:05:29.483868,ground_truth,0.096846,-2.289000,-0.072311,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
