ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786700259580834185,2026-08-14T16:37:39.580848,prediction,0.199307,-0.250000,0.007949,0.201948,-0.273000,0.006120,True,0.200452,-0.253620,0.005250,0.001497,0.019380,0.000871,20.79,10,-0.161988,0.308956,0.388254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005460,-0.166740,0.092213,-0.013088,0.026496,-0.003968,READY
1786700259611799977,2026-08-14T16:37:39.611819,prediction,0.200570,-0.261000,0.007074,0.201948,-0.273000,0.006120,True,0.200395,-0.253410,0.005236,0.001553,0.019590,0.000884,19.59,10,-0.161988,0.308956,0.388254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005460,-0.166740,0.092213,-0.013088,0.026496,-0.003968,READY
1786700259640775058,2026-08-14T16:37:39.640791,prediction,0.201948,-0.273000,0.006120,0.201948,-0.273000,0.006120,True,0.200343,-0.253076,0.005251,0.001605,0.019924,0.000870,16.65,10,-0.161988,0.308956,0.388254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005460,-0.166740,0.092213,-0.013088,0.026496,-0.003968,READY
1786700259683793828,2026-08-14T16:37:39.683833,prediction,0.200570,-0.261000,0.007074,0.201948,-0.273000,0.006120,True,0.200294,-0.252752,0.005265,0.001654,0.020248,0.000855,18.36,10,-0.154838,0.314716,0.384292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005460,-0.166740,0.092213,-0.013088,0.026496,-0.003968,READY
1786700259713111706,2026-08-14T16:37:39.713128,prediction,0.200570,-0.261000,0.007074,0.201948,-0.273000,0.006120,True,0.200256,-0.252468,0.005280,0.001692,0.020532,0.000840,22.78,10,-0.154838,0.314716,0.384292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005460,-0.168560,0.092213,-0.013376,0.026496,-0.003968,READY
1786700259741125045,2026-08-14T16:37:39.741138,prediction,0.204705,-0.297000,0.004212,0.201948,-0.273000,0.006120,True,0.200241,-0.252271,0.005291,0.001707,0.020729,0.000830,17.36,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.166740,0.093541,-0.013376,0.026560,-0.005408,READY
1786700259775646721,2026-08-14T16:37:39.775660,prediction,0.196665,-0.227000,0.009778,0.201948,-0.273000,0.006120,True,0.200234,-0.252141,0.005304,0.001715,0.020859,0.000816,16.79,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.166740,0.093541,-0.013376,0.026560,-0.005408,READY
1786700259805960915,2026-08-14T16:37:39.805977,prediction,0.194138,-0.205000,0.011527,0.201948,-0.273000,0.006120,True,0.200229,-0.252055,0.005315,0.001719,0.020945,0.000805,16.21,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.166740,0.093541,-0.013376,0.026560,-0.005408,READY
1786700259842863917,2026-08-14T16:37:39.842884,prediction,0.195401,-0.216000,0.014984,0.201948,-0.273000,0.006120,True,0.200233,-0.252001,0.005325,0.001715,0.020999,0.000795,17.28,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.166740,0.092213,-0.013376,0.026560,-0.004864,READY
1786700259878144174,2026-08-14T16:37:39.878160,prediction,0.199307,-0.250000,0.012337,0.201948,-0.273000,0.006120,True,0.200231,-0.251965,0.005333,0.001717,0.021035,0.000787,19.01,10,-0.161989,0.308963,0.388256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.168560,0.093541,-0.013376,0.026560,-0.005120,READY
