ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786688328797686855,2026-08-14T13:18:48.797701,prediction,0.185366,-0.076000,-0.000607,0.178693,-0.055000,0.001410,True,0.058693,0.215659,0.168751,0.120000,0.270660,0.167342,0.00,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688328830712041,2026-08-14T13:18:48.830728,prediction,0.183204,-0.062000,0.000738,0.178693,-0.055000,0.001410,True,0.058693,0.215659,0.168751,0.120000,0.270660,0.167342,0.00,10,-0.156585,0.292530,0.384026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688328866029587,2026-08-14T13:18:48.866044,prediction,0.181042,-0.048000,0.002082,0.178693,-0.055000,0.001410,True,0.058693,0.215659,0.168751,0.120000,0.270660,0.167342,0.00,10,-0.156585,0.292530,0.384026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688328897361188,2026-08-14T13:18:48.897375,prediction,0.179762,-0.062000,0.000738,0.178693,-0.055000,0.001410,True,0.058693,0.215659,0.168751,0.120000,0.270660,0.167342,0.00,10,-0.153090,0.300405,0.388963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688328936094490,2026-08-14T13:18:48.936109,prediction,0.180832,-0.069000,0.000065,0.178693,-0.055000,0.001410,True,0.058693,0.215659,0.168751,0.120000,0.270660,0.167342,0.00,10,-0.153090,0.300405,0.388963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688328967030318,2026-08-14T13:18:48.967046,prediction,0.179762,-0.062000,0.000738,0.178693,-0.055000,0.001410,True,0.058693,0.215659,0.168751,0.120000,0.270660,0.167342,0.00,10,-0.149581,0.308312,0.393920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688328999578580,2026-08-14T13:18:48.999589,prediction,0.177623,-0.048000,0.002082,0.178693,-0.055000,0.001410,True,0.058693,0.215659,0.168751,0.120000,0.270660,0.167342,0.00,10,-0.149581,0.308312,0.393920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688329034743242,2026-08-14T13:18:49.034758,prediction,0.177623,-0.048000,0.002082,0.178693,-0.055000,0.001410,True,0.058693,0.215659,0.168751,0.120000,0.270660,0.167342,0.00,10,-0.146066,0.316231,0.398884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688329066756794,2026-08-14T13:18:49.066770,prediction,0.180832,-0.069000,0.000065,0.178693,-0.055000,0.001410,True,0.058693,0.215659,0.168751,0.120000,0.270660,0.167342,0.00,10,-0.146066,0.316231,0.398884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688329118468049,2026-08-14T13:18:49.118481,prediction,0.179762,-0.062000,0.004185,0.178693,-0.055000,0.001410,True,0.108693,0.165659,0.118751,0.070000,0.220660,0.117342,17.30,10,-0.142530,0.324200,0.403879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688329151616339,2026-08-14T13:18:49.151631,prediction,0.178693,-0.055000,0.004846,0.178693,-0.055000,0.001410,True,0.158693,0.115659,0.068751,0.020000,0.170660,0.067342,18.58,10,-0.142530,0.324200,0.403879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688329183375915,2026-08-14T13:18:49.183394,prediction,0.177623,-0.048000,0.005507,0.178693,-0.055000,0.001410,True,0.179100,0.065659,0.018751,0.000407,0.120660,0.017342,20.31,10,-0.139018,0.332113,0.408840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688329219162884,2026-08-14T13:18:49.219176,prediction,0.181901,-0.076000,0.002864,0.178693,-0.055000,0.001410,True,0.179100,0.015659,0.001866,0.000407,0.070660,0.000456,19.63,10,-0.139018,0.332113,0.408840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688329254497004,2026-08-14T13:18:49.254531,prediction,0.181901,-0.076000,0.002864,0.178693,-0.055000,0.001410,True,0.179100,-0.034341,0.001866,0.000407,0.020660,0.000456,20.40,10,-0.135506,0.340027,0.413801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786688329287675300,2026-08-14T13:18:49.287692,prediction,0.176321,-0.062000,0.004185,0.178693,-0.055000,0.001410,True,0.179100,-0.055048,0.001866,0.000407,0.000048,0.000456,20.88,10,-0.131966,0.348003,0.418801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
