ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786696551299705858,2026-08-14T15:35:51.299724,prediction,0.213653,-0.174000,-0.019154,0.211175,-0.163000,-0.018189,True,0.209263,-0.156544,-0.017840,0.001912,0.006456,0.000349,48.55,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786696551344559151,2026-08-14T15:35:51.344583,prediction,0.206668,-0.143000,-0.016434,0.211175,-0.163000,-0.018189,True,0.209376,-0.156768,-0.018554,0.001799,0.006232,0.000365,44.45,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786696551389020973,2026-08-14T15:35:51.389037,prediction,0.206668,-0.143000,-0.016434,0.211175,-0.163000,-0.018189,True,0.209554,-0.157314,-0.018676,0.001621,0.005686,0.000487,43.32,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786696551440489461,2026-08-14T15:35:51.440505,prediction,0.206668,-0.143000,-0.016434,0.211175,-0.163000,-0.018189,True,0.209706,-0.157924,-0.018587,0.001469,0.005076,0.000398,47.04,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786696551475840709,2026-08-14T15:35:51.475865,prediction,0.204415,-0.133000,-0.015556,0.211175,-0.163000,-0.018189,True,0.209845,-0.158469,-0.018384,0.001330,0.004531,0.000195,34.74,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786696551510215562,2026-08-14T15:35:51.510241,prediction,0.202161,-0.123000,-0.014679,0.211175,-0.163000,-0.018189,True,0.209961,-0.158880,-0.018131,0.001213,0.004120,0.000058,33.74,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786696551545233076,2026-08-14T15:35:51.545273,prediction,0.199908,-0.113000,-0.013801,0.211175,-0.163000,-0.018189,True,0.209997,-0.159104,-0.017861,0.001177,0.003896,0.000328,34.33,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786696551592654354,2026-08-14T15:35:51.592668,prediction,0.202161,-0.123000,-0.014679,0.211175,-0.163000,-0.018189,True,0.209964,-0.159192,-0.017605,0.001211,0.003808,0.000584,46.96,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786696551626640749,2026-08-14T15:35:51.626657,prediction,0.215907,-0.184000,-0.015844,0.211175,-0.163000,-0.018189,True,0.209974,-0.159208,-0.017396,0.001201,0.003792,0.000793,31.37,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786696551664926518,2026-08-14T15:35:51.664949,prediction,0.215907,-0.184000,-0.015844,0.211175,-0.163000,-0.018189,True,0.209940,-0.159136,-0.017233,0.001235,0.003864,0.000956,34.63,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786696551703068888,2026-08-14T15:35:51.703084,prediction,0.202161,-0.123000,-0.010591,0.211175,-0.163000,-0.018189,True,0.209940,-0.159136,-0.017233,0.001235,0.003864,0.000956,33.98,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
