ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786354915327890706,2026-08-10T16:41:55.327909,prediction,0.063863,-0.009000,-0.000760,0.062834,-0.018000,-0.001520,True,0.110658,-0.035250,-0.005588,0.047824,0.017250,0.004068,17.78,10,-0.161991,0.280053,0.378520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008680,-0.145600,0.049551,-0.021152,0.013152,-0.005696,READY
1786354915375876435,2026-08-10T16:41:55.375893,prediction,0.065921,0.009000,0.004570,0.062834,-0.018000,-0.001520,True,0.110700,-0.035150,-0.005595,0.047865,0.017150,0.004075,29.33,10,-0.161991,0.280053,0.378520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007420,-0.147560,0.049551,-0.021152,0.012864,-0.005472,READY
1786354915416070817,2026-08-10T16:41:55.416083,prediction,0.067695,-0.009000,0.003079,0.062834,-0.018000,-0.001520,True,0.110742,-0.034923,-0.005588,0.047907,0.016923,0.004068,35.36,10,-0.161991,0.280059,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007420,-0.145600,0.049551,-0.021152,0.012864,-0.005472,READY
1786354915438974191,2026-08-10T16:41:55.438994,prediction,0.067695,-0.009000,0.003079,0.062834,-0.018000,-0.001520,True,0.110773,-0.034631,-0.005570,0.047939,0.016631,0.004050,21.85,10,-0.161991,0.280059,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007420,-0.145600,0.049551,-0.021152,0.012864,-0.005472,READY
1786354915461133564,2026-08-10T16:41:55.461152,prediction,0.065667,-0.027000,0.001589,0.062834,-0.018000,-0.001520,True,0.110799,-0.034334,-0.005545,0.047964,0.016334,0.004024,18.31,10,-0.161991,0.280059,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008680,-0.145600,0.049551,-0.021152,0.012864,-0.005696,READY
1786354915504227673,2026-08-10T16:41:55.504275,prediction,0.067695,-0.009000,0.003079,0.062834,-0.018000,-0.001520,True,0.110825,-0.034071,-0.005519,0.047991,0.016071,0.003999,27.31,10,-0.161991,0.280059,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008680,-0.145600,0.049551,-0.021152,0.012864,-0.005408,READY
1786354915530553001,2026-08-10T16:41:55.530567,prediction,0.066681,-0.018000,0.002334,0.062834,-0.018000,-0.001520,True,0.110854,-0.033864,-0.005493,0.048020,0.015864,0.003973,17.67,10,-0.161991,0.280059,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007420,-0.145600,0.048389,-0.021152,0.012640,-0.005184,READY
1786354915564820886,2026-08-10T16:41:55.564836,prediction,0.066681,-0.018000,0.002334,0.062834,-0.018000,-0.001520,True,0.110882,-0.033711,-0.005469,0.048047,0.015711,0.003948,19.77,10,-0.161991,0.280059,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008680,-0.145600,0.049551,-0.021152,0.013152,-0.005696,READY
1786354915602927792,2026-08-10T16:41:55.602968,prediction,0.068709,-0.000000,0.003825,0.062834,-0.018000,-0.001520,True,0.110911,-0.033603,-0.005447,0.048077,0.015603,0.003927,19.76,10,-0.161991,0.280059,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007980,-0.145600,0.049551,-0.021152,0.013152,-0.005696,READY
1786354915629573292,2026-08-10T16:41:55.629598,prediction,0.067695,-0.009000,0.003079,0.062834,-0.018000,-0.001520,True,0.110933,-0.033524,-0.005430,0.048099,0.015524,0.003910,20.08,10,-0.161991,0.280059,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007980,-0.145600,0.049551,-0.021152,0.013152,-0.005696,READY
