ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786340595373487130,2026-08-10T12:43:15.373520,prediction,-0.050388,0.021000,0.034361,True,0.029042,-0.009511,0.019900,0.079430,0.030511,0.014461,20.40,2,-0.161461,0.280582,0.377756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340595406305958,2026-08-10T12:43:15.406327,prediction,-0.046655,0.021000,0.034361,True,0.031193,-0.014074,0.019710,0.077849,0.035074,0.014651,20.41,3,-0.161461,0.280582,0.377756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340595434570982,2026-08-10T12:43:15.434596,prediction,-0.042359,0.013000,0.034214,True,0.034417,-0.019845,0.019520,0.076776,0.032845,0.014693,17.15,4,-0.161461,0.280582,0.377756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340595468744862,2026-08-10T12:43:15.468762,prediction,-0.039968,-0.021000,0.033589,True,0.037225,-0.029845,0.018543,0.077192,0.008845,0.015046,17.26,5,-0.161461,0.280582,0.377756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340595501288949,2026-08-10T12:43:15.501304,prediction,-0.033615,-0.004000,0.033901,True,0.041805,-0.038452,0.018555,0.075420,0.034452,0.015346,17.19,6,-0.161461,0.280582,0.377756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340595537712491,2026-08-10T12:43:15.537732,prediction,-0.025173,-0.066000,0.032762,True,0.048316,-0.048452,0.017451,0.073489,0.017548,0.015312,19.58,7,-0.161461,0.280582,0.377756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340595571149276,2026-08-10T12:43:15.571166,prediction,-0.018834,-0.048000,0.033093,True,0.054741,-0.058452,0.017311,0.073575,0.010452,0.015782,18.30,8,-0.161461,0.280582,0.377756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340595603860178,2026-08-10T12:43:15.603916,prediction,-0.016005,-0.084000,0.032431,True,0.059368,-0.068452,0.016557,0.075373,0.015548,0.015874,17.21,9,-0.161461,0.280582,0.377756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340595633347020,2026-08-10T12:43:15.633365,prediction,-0.009130,-0.121000,0.027777,True,0.065119,-0.078452,0.013722,0.074249,0.042548,0.014055,17.01,10,-0.161461,0.280582,0.377756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786340595670697802,2026-08-10T12:43:15.670715,prediction,-0.012099,-0.084000,0.024604,True,0.066510,-0.088452,0.010616,0.078609,0.004452,0.013988,16.33,10,-0.161461,0.280582,0.377756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
