ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786961113400852881,2026-08-17T17:05:13.400873,prediction,0.119287,-0.312000,0.020515,0.119287,-0.312000,0.020515,True,0.172525,-0.292585,0.014161,0.053238,0.019415,0.006354,22.11,10,0.055640,0.994157,0.540851,-0.161988,0.308963,0.388245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001120,-0.163240,0.071048,-0.014304,0.019200,-0.006752,OFF
1786961113436564193,2026-08-17T17:05:13.436613,prediction,0.119260,-0.361000,0.018725,0.119287,-0.312000,0.020515,True,0.175759,-0.298585,0.013279,0.056499,0.062415,0.005446,20.84,10,-0.162027,0.309906,0.388316,-0.161988,0.308963,0.388245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000840,-0.163240,0.071048,-0.013984,0.018272,-0.005472,OFF
1786961113459958930,2026-08-17T17:05:13.459983,prediction,0.119266,-0.349000,0.019163,0.119287,-0.312000,0.020515,True,0.177288,-0.304585,0.012856,0.058022,0.044415,0.006307,14.32,10,-0.162027,0.309906,0.388316,-0.161988,0.308963,0.388245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000840,-0.163240,0.071048,-0.013984,0.018272,-0.005472,OFF
1786961113500032626,2026-08-17T17:05:13.500053,prediction,0.119274,-0.336000,0.019638,0.119287,-0.312000,0.020515,True,0.177490,-0.306313,0.012806,0.058217,0.029687,0.006832,20.45,10,-0.162027,0.309906,0.388316,-0.158917,0.311373,0.389301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000840,-0.163240,0.071048,-0.013984,0.018272,-0.005472,OFF
1786961113534029649,2026-08-17T17:05:13.534048,prediction,0.119294,-0.300000,0.020954,0.119287,-0.312000,0.020515,True,0.175213,-0.300313,0.013446,0.055919,0.000313,0.007508,17.68,10,-0.162027,0.309906,0.388316,-0.162027,0.309906,0.388316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000840,-0.163240,0.071048,-0.013984,0.018272,-0.005472,OFF
1786961113573383280,2026-08-17T17:05:13.573395,prediction,0.119301,-0.288000,0.021393,0.119287,-0.312000,0.020515,True,0.172782,-0.294313,0.014139,0.053481,0.006313,0.007254,24.32,10,-0.162027,0.309906,0.388316,-0.162027,0.309906,0.388316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000840,-0.163240,0.071048,-0.013984,0.018272,-0.005472,OFF
1786961113603383747,2026-08-17T17:05:13.603401,prediction,0.119301,-0.288000,0.021393,0.119287,-0.312000,0.020515,True,0.171070,-0.288313,0.014623,0.051769,0.000313,0.006770,19.92,10,-0.162027,0.309906,0.388316,-0.162027,0.309906,0.388316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.163660,0.070716,-0.013824,0.018656,-0.006240,OFF
1786961113630757878,2026-08-17T17:05:13.630775,prediction,0.119287,-0.312000,0.025021,0.119287,-0.312000,0.020515,True,0.171508,-0.289168,0.015795,0.052220,0.022833,0.009225,18.05,10,-0.162027,0.309906,0.388316,-0.162027,0.309906,0.388316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.163660,0.070716,-0.013824,0.018656,-0.006240,OFF
1786961113661804224,2026-08-17T17:05:13.661819,prediction,0.119307,-0.276000,0.026277,0.119287,-0.312000,0.020515,True,0.169449,-0.283168,0.017361,0.050142,0.007167,0.008916,15.81,10,-0.162027,0.309906,0.388316,-0.162027,0.309906,0.388316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.163660,0.070716,-0.013824,0.018656,-0.006240,OFF
1786961113695436912,2026-08-17T17:05:13.695449,prediction,0.119294,-0.300000,0.025439,0.119287,-0.312000,0.020515,True,0.169579,-0.282809,0.018006,0.050286,0.017191,0.007433,16.24,10,-0.162027,0.309906,0.388316,-0.162027,0.309906,0.388316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.163660,0.070716,-0.013824,0.018656,-0.006240,OFF
1786961113726507574,2026-08-17T17:05:13.726524,prediction,0.119301,-0.288000,0.025858,0.119287,-0.312000,0.020515,True,0.168869,-0.279530,0.018675,0.049569,0.008470,0.007183,14.96,10,-0.162027,0.309906,0.388316,-0.162027,0.309906,0.388316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000840,-0.161700,0.070716,-0.013696,0.018592,-0.007200,OFF
1786961113760483467,2026-08-17T17:05:13.760503,prediction,0.119314,-0.264000,0.026696,0.119287,-0.312000,0.020515,True,0.166754,-0.273530,0.019601,0.047440,0.009530,0.007094,14.75,10,-0.162027,0.309906,0.388316,-0.162027,0.309906,0.388316,0.000000,0.000000,0.000000,0.000000,0.002609,0.000000,-0.089180,-0.176260,0.147408,0.012800,-0.003584,-0.015872,OFF
1786961113793727232,2026-08-17T17:05:13.793750,prediction,0.119307,-0.276000,0.026277,0.119287,-0.312000,0.020515,True,0.166035,-0.270052,0.019991,0.046727,0.005948,0.006286,15.39,10,-0.162027,0.309906,0.388316,-0.162027,0.309906,0.388316,0.013087,0.000000,0.013086,0.024426,0.016137,0.002609,-0.090160,-0.237020,0.198619,0.016320,-0.062848,-0.051328,OFF
1786961113827108225,2026-08-17T17:05:13.827126,prediction,0.119307,-0.276000,0.026277,0.119287,-0.312000,0.020515,True,0.165527,-0.267796,0.020235,0.046220,0.008204,0.006042,16.15,10,-0.162027,0.309906,0.388316,-0.162027,0.309906,0.388316,0.016138,0.000000,0.018759,0.027045,0.024426,0.007847,-0.103740,-0.280420,0.195216,0.017920,-0.048992,-0.040800,OFF
