ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786346383822684943,2026-08-10T14:19:43.822769,prediction,0.003512,-0.000000,-0.003519,True,0.083640,-0.055883,-0.015049,0.080127,0.055883,0.011530,17.50,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346383864335243,2026-08-10T14:19:43.864352,prediction,0.003401,0.007000,-0.003460,True,0.083640,-0.055868,-0.015013,0.080239,0.062868,0.011553,22.25,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346383892285764,2026-08-10T14:19:43.892303,prediction,0.003512,-0.000000,-0.003519,True,0.083640,-0.055823,-0.014991,0.080127,0.055823,0.011472,19.17,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346383927876434,2026-08-10T14:19:43.927894,prediction,0.003512,-0.000000,-0.003519,True,0.083640,-0.055764,-0.014990,0.080127,0.055764,0.011471,21.25,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346383960406269,2026-08-10T14:19:43.960421,prediction,0.003512,-0.000000,-0.003519,True,0.083640,-0.055698,-0.015007,0.080127,0.055698,0.011488,20.45,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346383993970666,2026-08-10T14:19:43.993988,prediction,0.003640,-0.008000,-0.003587,True,0.083640,-0.055638,-0.015037,0.080000,0.047638,0.011451,20.48,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346384024719834,2026-08-10T14:19:44.024734,prediction,0.003640,-0.008000,-0.003587,True,0.083640,-0.055587,-0.015075,0.080000,0.047587,0.011488,19.28,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346384058531870,2026-08-10T14:19:44.058551,prediction,0.003512,-0.000000,-0.003519,True,0.083640,-0.055548,-0.015116,0.080127,0.055548,0.011597,20.32,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786346384090925716,2026-08-10T14:19:44.090941,prediction,0.003640,-0.008000,-0.003587,True,0.083640,-0.055517,-0.015153,0.080000,0.047517,0.011567,18.78,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786346384121899560,2026-08-10T14:19:44.121916,prediction,0.003751,-0.015000,-0.003646,True,0.083640,-0.055498,-0.015185,0.079889,0.040498,0.011540,19.20,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
