ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786349003464576840,2026-08-10T15:03:23.464624,ground_truth,-0.004897,-2.215000,-0.026061,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003589174290,2026-08-10T15:03:23.589190,ground_truth,-0.008581,-2.223000,-0.029828,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003643925366,2026-08-10T15:03:23.643947,ground_truth,-0.012114,-2.199000,-0.036772,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003675856357,2026-08-10T15:03:23.675875,ground_truth,-0.015625,-2.183000,-0.036504,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003703763980,2026-08-10T15:03:23.703819,ground_truth,-0.015683,-2.191000,-0.036638,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003729678219,2026-08-10T15:03:23.729697,ground_truth,-0.015518,-2.168000,-0.036253,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003760674034,2026-08-10T15:03:23.760711,ground_truth,-0.015575,-2.176000,-0.036387,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003792540213,2026-08-10T15:03:23.792555,ground_truth,-0.015518,-2.168000,-0.036253,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003826035699,2026-08-10T15:03:23.826047,ground_truth,-0.015575,-2.176000,-0.036387,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003859700654,2026-08-10T15:03:23.859714,ground_truth,-0.015575,-2.176000,-0.036387,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003892148752,2026-08-10T15:03:23.892175,ground_truth,-0.015575,-2.176000,-0.036387,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003924538950,2026-08-10T15:03:23.924569,ground_truth,-0.015575,-2.176000,-0.036387,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786349003958009519,2026-08-10T15:03:23.958024,ground_truth,-0.015575,-2.176000,-0.036387,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
