ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786341548626799366,2026-08-10T12:59:08.626817,prediction,-0.001920,-0.025000,-0.000335,True,0.076828,-0.059644,-0.012512,0.078748,0.034645,0.012176,16.44,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548660620448,2026-08-10T12:59:08.660640,prediction,-0.005723,-0.025000,-0.000335,True,0.076828,-0.059618,-0.012446,0.082551,0.034619,0.012110,16.37,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548694924533,2026-08-10T12:59:08.694941,prediction,-0.002509,-0.017000,-0.000228,True,0.076828,-0.059524,-0.012406,0.079337,0.042524,0.012178,18.28,10,-0.162097,0.280053,0.380152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548729183323,2026-08-10T12:59:08.729201,prediction,-0.001920,-0.025000,-0.000335,True,0.076828,-0.059387,-0.012404,0.078748,0.034387,0.012069,19.51,10,-0.162097,0.280053,0.380152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548758841353,2026-08-10T12:59:08.758859,prediction,-0.005013,0.017000,0.000228,True,0.076828,-0.059235,-0.012435,0.081841,0.076234,0.012663,16.61,10,-0.162025,0.280053,0.379019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548794687216,2026-08-10T12:59:08.794707,prediction,-0.001920,-0.025000,-0.000335,True,0.076828,-0.059093,-0.012489,0.078748,0.034093,0.012153,17.51,10,-0.162025,0.280053,0.379019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548827479739,2026-08-10T12:59:08.827495,prediction,-0.002509,-0.017000,-0.000228,True,0.076828,-0.058977,-0.012556,0.079337,0.041977,0.012328,19.16,10,-0.161931,0.280053,0.377542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548859747120,2026-08-10T12:59:08.859765,prediction,0.001280,-0.017000,-0.000228,True,0.076828,-0.058890,-0.012627,0.075548,0.041890,0.012399,18.03,10,-0.161931,0.280053,0.377542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548898812325,2026-08-10T12:59:08.898829,prediction,-0.000595,-0.043000,-0.000577,True,0.076828,-0.058825,-0.012694,0.077423,0.015825,0.012117,20.94,10,-0.161979,0.280053,0.378286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548932366700,2026-08-10T12:59:08.932385,prediction,-0.003761,-0.000000,-0.000000,True,0.076828,-0.058785,-0.012751,0.080589,0.058785,0.012751,20.33,10,-0.161979,0.280053,0.378286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548964535608,2026-08-10T12:59:08.964551,prediction,-0.003761,-0.000000,-0.000000,True,0.076828,-0.058765,-0.012779,0.080589,0.058765,0.012779,19.72,10,-0.162044,0.280053,0.379320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341548995268485,2026-08-10T12:59:08.995289,prediction,-0.003761,-0.000000,-0.000000,True,0.076828,-0.058755,-0.012794,0.080589,0.058755,0.012794,19.75,10,-0.162044,0.280053,0.379320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341549032362537,2026-08-10T12:59:09.032386,prediction,-0.005602,0.025000,0.000335,True,0.076828,-0.058750,-0.012801,0.082430,0.083750,0.013136,20.34,10,-0.161970,0.280053,0.378150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341549063429626,2026-08-10T12:59:09.063444,prediction,0.002560,-0.034000,-0.000456,True,0.076828,-0.058747,-0.012804,0.074268,0.024747,0.012348,19.38,10,-0.161970,0.280053,0.378150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341549092696463,2026-08-10T12:59:09.092708,prediction,-0.000678,0.009000,0.000121,True,0.076828,-0.058746,-0.012806,0.077506,0.067746,0.012927,18.34,10,-0.162037,0.280053,0.379198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786341549132787010,2026-08-10T12:59:09.132802,prediction,0.000000,-0.000000,-0.000000,True,0.076828,-0.058745,-0.012807,0.076828,0.058745,0.012807,20.50,10,-0.162037,0.280053,0.379198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
