ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786689700159286101,2026-08-14T13:41:40.159334,prediction,0.104094,-0.007000,-0.000753,0.104094,-0.007000,-0.004099,True,-0.025302,0.363100,0.155737,0.129396,0.370100,0.159836,0.00,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786689700192804736,2026-08-14T13:41:40.192817,prediction,0.103152,-0.000000,-0.000000,0.104094,-0.007000,-0.004099,True,-0.025302,0.363100,0.155737,0.129396,0.370100,0.159836,0.00,10,-0.157410,0.293165,0.384187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786689700228518158,2026-08-14T13:41:40.228530,prediction,0.105037,-0.014000,-0.001506,0.104094,-0.007000,-0.004099,True,-0.025302,0.363100,0.155737,0.129396,0.370100,0.159836,0.00,10,-0.157410,0.293165,0.384187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786689700258186316,2026-08-14T13:41:40.258202,prediction,0.105037,-0.014000,-0.001506,0.104094,-0.007000,-0.004099,True,-0.025302,0.363100,0.155737,0.129396,0.370100,0.159836,0.00,10,-0.154366,0.301870,0.387947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786689700291933818,2026-08-14T13:41:40.291952,prediction,0.105037,-0.014000,-0.001506,0.104094,-0.007000,-0.004099,True,-0.025302,0.363100,0.155737,0.129396,0.370100,0.159836,0.00,10,-0.154366,0.301870,0.387947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786689700325610539,2026-08-14T13:41:40.325623,prediction,0.104094,-0.007000,-0.000753,0.104094,-0.007000,-0.004099,True,-0.025302,0.363100,0.155737,0.129396,0.370100,0.159836,0.00,10,-0.151261,0.310754,0.391783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786689700359037281,2026-08-14T13:41:40.359049,prediction,0.105845,-0.020000,-0.002152,0.104094,-0.007000,-0.004099,True,-0.025302,0.363100,0.155737,0.129396,0.370100,0.159836,0.00,10,-0.151261,0.310754,0.391783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786689700454441322,2026-08-14T13:41:40.454463,prediction,0.105037,-0.014000,-0.001506,0.104094,-0.007000,-0.004099,True,0.014698,0.323100,0.115737,0.089396,0.330100,0.119836,25.40,1,-0.145151,0.328230,0.399332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786689700484637558,2026-08-14T13:41:40.484656,prediction,0.103152,-0.000000,-0.000000,0.104094,-0.007000,-0.004099,True,0.054698,0.283100,0.075737,0.049396,0.290100,0.079836,19.93,2,-0.145151,0.328230,0.399332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786689700513050346,2026-08-14T13:41:40.513078,prediction,0.105037,-0.014000,0.001851,0.104094,-0.007000,-0.004099,True,0.094698,0.243100,0.035737,0.009396,0.250100,0.039836,18.84,3,-0.145151,0.328230,0.399332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
