ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1787025648646531800,2026-08-18T11:00:48.646574,prediction,0.137491,-0.171000,0.008609,0.137955,-0.184000,0.008263,True,0.148312,-0.168121,0.007868,0.010821,0.002879,0.000741,25.62,10,-0.090602,1.154141,0.337298,-0.161986,0.308967,0.388242,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.010220,-0.166040,0.049219,-0.019328,0.024992,-0.010368,OFF
1787025648685415058,2026-08-18T11:00:48.685465,prediction,0.137491,-0.171000,0.008609,0.137955,-0.184000,0.008263,True,0.148319,-0.168199,0.007859,0.010828,0.002801,0.000750,33.55,10,-0.161988,0.308963,0.388246,-0.161986,0.308967,0.388242,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.010220,-0.166040,0.049219,-0.019328,0.024992,-0.010368,OFF
1787025648710900463,2026-08-18T11:00:48.710929,prediction,0.136562,-0.145000,0.013929,0.137955,-0.184000,0.008263,True,0.147175,-0.162199,0.009643,0.010613,0.017199,0.004286,20.51,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.008680,-0.163940,0.050547,-0.019328,0.024672,-0.010752,OFF
1787025648739973578,2026-08-18T11:00:48.740012,prediction,0.136134,-0.133000,0.014229,0.137955,-0.184000,0.008263,True,0.145840,-0.156199,0.011090,0.009706,0.023199,0.003139,19.74,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.008680,-0.163940,0.050547,-0.019328,0.024672,-0.010752,OFF
1787025648771271071,2026-08-18T11:00:48.771289,prediction,0.137955,-0.184000,0.017647,0.137955,-0.184000,0.008263,True,0.147303,-0.162199,0.012833,0.009348,0.021801,0.004814,22.20,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.008680,-0.163940,0.050547,-0.019328,0.024672,-0.010752,OFF
1787025648804010678,2026-08-18T11:00:48.804031,prediction,0.137955,-0.184000,0.017647,0.137955,-0.184000,0.008263,True,0.148339,-0.168199,0.014054,0.010384,0.015801,0.003593,20.16,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.010220,-0.162960,0.050796,-0.019328,0.025120,-0.011968,OFF
1787025648834623403,2026-08-18T11:00:48.834640,prediction,0.137955,-0.184000,0.022339,0.137955,-0.184000,0.008263,True,0.149102,-0.172790,0.016333,0.011146,0.011210,0.006005,18.07,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.009240,-0.163940,0.049551,-0.019040,0.024384,-0.010464,OFF
1787025648872801915,2026-08-18T11:00:48.872818,prediction,0.137955,-0.184000,0.027030,0.137955,-0.184000,0.008263,True,0.149657,-0.175830,0.019391,0.011701,0.008170,0.007639,24.82,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.008680,-0.163940,0.049551,-0.019040,0.024224,-0.010752,OFF
1787025648900883988,2026-08-18T11:00:48.900897,prediction,0.138455,-0.198000,0.031465,0.137955,-0.184000,0.008263,True,0.150746,-0.181830,0.022803,0.012291,0.016170,0.008663,20.08,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.009800,-0.163660,0.049551,-0.019040,0.024384,-0.010752,OFF
1787025648937634944,2026-08-18T11:00:48.937667,prediction,0.141181,-0.145000,0.037066,0.137955,-0.184000,0.008263,True,0.149863,-0.175830,0.027411,0.008682,0.030830,0.009655,20.49,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.010220,-0.162400,0.050796,-0.019040,0.024608,-0.012032,OFF
