ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786345670222108518,2026-08-10T14:07:50.222123,prediction,-0.000286,0.008000,0.007664,True,0.081995,-0.050719,-0.006287,0.082281,0.058719,0.013951,33.99,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670255343987,2026-08-10T14:07:50.255388,prediction,0.000571,-0.016000,0.006787,True,0.080855,-0.043136,-0.004908,0.080283,0.027136,0.011694,31.85,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670299004087,2026-08-10T14:07:50.299082,prediction,-0.000571,0.016000,0.007956,True,0.080285,-0.039439,-0.004220,0.080856,0.055439,0.012176,38.82,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670337289071,2026-08-10T14:07:50.337331,prediction,-0.003679,-0.000000,0.007372,True,0.079999,-0.037389,-0.003894,0.083678,0.037389,0.011265,37.53,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670375796783,2026-08-10T14:07:50.375836,prediction,-0.004224,0.016000,0.007956,True,0.079857,-0.036238,-0.003763,0.084081,0.052238,0.011719,38.11,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670417417526,2026-08-10T14:07:50.417452,prediction,-0.003951,0.008000,0.007664,True,0.079786,-0.035616,-0.003731,0.083737,0.043616,0.011395,41.19,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670461102142,2026-08-10T14:07:50.461130,prediction,-0.005041,0.040000,0.008833,True,0.079750,-0.035295,-0.003749,0.084791,0.075295,0.012582,42.65,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670498988848,2026-08-10T14:07:50.499008,prediction,-0.005041,0.040000,0.008833,True,0.079732,-0.035150,-0.003787,0.084773,0.075150,0.012620,37.23,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670531764305,2026-08-10T14:07:50.531781,prediction,-0.004224,0.016000,0.011616,True,0.079723,-0.035110,-0.003832,0.083947,0.051110,0.015448,32.91,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670567773900,2026-08-10T14:07:50.567791,prediction,0.000000,-0.000000,0.014743,True,0.079719,-0.035151,-0.003879,0.079719,0.035151,0.018622,35.18,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670608454239,2026-08-10T14:07:50.608486,prediction,-0.000286,0.008000,0.022354,True,0.079717,-0.035171,-0.003903,0.080002,0.043172,0.026257,38.24,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670640055362,2026-08-10T14:07:50.640103,prediction,-0.000286,0.008000,0.022354,True,0.079715,-0.035182,-0.003915,0.080001,0.043182,0.026269,28.84,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670695791079,2026-08-10T14:07:50.695822,prediction,0.000571,-0.016000,0.021636,True,0.079715,-0.035187,-0.003921,0.079143,0.019187,0.025556,38.77,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670739171253,2026-08-10T14:07:50.739187,prediction,0.004276,-0.016000,0.025348,True,0.079715,-0.035189,-0.003924,0.075438,0.019189,0.029272,34.83,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786345670780717136,2026-08-10T14:07:50.780736,prediction,0.004613,-0.025000,0.032547,True,0.079714,-0.035191,-0.003925,0.075102,0.010191,0.036473,34.81,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345670819116755,2026-08-10T14:07:50.819135,prediction,0.004613,-0.025000,0.032547,True,0.079714,-0.035191,-0.003926,0.075102,0.010192,0.036473,35.47,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345670855384424,2026-08-10T14:07:50.855426,prediction,0.008645,-0.033000,0.032348,True,0.079714,-0.035192,-0.003926,0.071070,0.002192,0.036274,37.95,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345670886734406,2026-08-10T14:07:50.886758,prediction,0.008645,-0.033000,0.032348,True,0.079714,-0.035192,-0.003926,0.071070,0.002192,0.036274,29.52,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345670925707231,2026-08-10T14:07:50.925750,prediction,0.008333,-0.025000,0.032547,True,0.079714,-0.035192,-0.003927,0.071382,0.010192,0.036474,32.91,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345670963646617,2026-08-10T14:07:50.963660,prediction,0.008645,-0.033000,0.032348,True,0.079714,-0.035192,-0.003927,0.071070,0.002192,0.036274,37.74,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345670998648882,2026-08-10T14:07:50.998665,prediction,0.007669,-0.008000,0.032972,True,0.079714,-0.035192,-0.003927,0.072045,0.027192,0.036899,34.74,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345671034707468,2026-08-10T14:07:51.034726,prediction,0.007669,-0.008000,0.032972,True,0.079714,-0.035192,-0.003927,0.072045,0.027192,0.036899,35.32,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345671074658619,2026-08-10T14:07:51.074681,prediction,0.005211,-0.041000,0.032148,True,0.079714,-0.035192,-0.003927,0.074504,0.005808,0.036074,33.16,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345671109051540,2026-08-10T14:07:51.109083,prediction,0.005211,-0.041000,0.032148,True,0.079714,-0.035192,-0.003927,0.074504,0.005808,0.036074,32.99,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345671148907341,2026-08-10T14:07:51.148959,prediction,0.004276,-0.016000,0.032772,True,0.079714,-0.035192,-0.003927,0.075438,0.019192,0.036699,27.13,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345671191631073,2026-08-10T14:07:51.191646,prediction,0.008333,-0.025000,0.036274,True,0.079714,-0.035192,-0.003927,0.071382,0.010192,0.040201,35.67,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345671226936867,2026-08-10T14:07:51.226950,prediction,0.004276,-0.016000,0.036484,True,0.079714,-0.035192,-0.003927,0.075438,0.019192,0.040411,34.79,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345671260813781,2026-08-10T14:07:51.260836,prediction,0.004276,-0.016000,0.036484,True,0.079714,-0.035192,-0.003927,0.075438,0.019192,0.040411,32.72,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345671298680670,2026-08-10T14:07:51.298696,prediction,0.003081,0.016000,0.037231,True,0.079714,-0.035192,-0.003927,0.076633,0.051192,0.041158,34.17,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345671334542978,2026-08-10T14:07:51.334559,prediction,0.004276,-0.016000,0.036484,True,0.079714,-0.035192,-0.003927,0.075438,0.019192,0.040411,32.00,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
1786345671377083737,2026-08-10T14:07:51.377111,prediction,0.003978,-0.008000,0.044069,True,0.079714,-0.035192,-0.003927,0.075737,0.027192,0.047996,34.88,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,FOLLOWER
