ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786339455521439810,2026-08-10T12:24:15.521455,prediction,0.167269,-2.378000,-0.027979,True,0.265108,-2.326000,0.047705,0.097839,0.052000,0.075684,34.45,2,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455564087566,2026-08-10T12:24:15.564104,prediction,0.140585,-2.264000,-0.045339,True,0.255108,-2.316000,0.041183,0.114523,0.052000,0.086522,41.55,3,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455599068112,2026-08-10T12:24:15.599079,prediction,0.129767,-2.207000,-0.051490,True,0.245108,-2.306000,0.031183,0.115340,0.099000,0.082673,35.33,4,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455636019142,2026-08-10T12:24:15.636035,prediction,0.125181,-2.255500,-0.060074,True,0.235108,-2.296000,0.022649,0.109927,0.040500,0.082723,36.38,5,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455671618437,2026-08-10T12:24:15.671653,prediction,0.125181,-2.255500,-0.060074,True,0.225108,-2.286000,0.015812,0.099927,0.030500,0.075886,35.02,5,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455713481483,2026-08-10T12:24:15.713516,prediction,0.130815,-2.289000,-0.068529,True,0.217961,-2.276000,0.009682,0.087147,0.013000,0.078211,36.41,7,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455750181101,2026-08-10T12:24:15.750209,prediction,0.130815,-2.289000,-0.068529,True,0.214388,-2.266000,0.007095,0.083573,0.023000,0.075625,35.98,7,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455796874300,2026-08-10T12:24:15.796889,prediction,0.133843,-2.342000,-0.070116,True,0.214116,-2.264000,0.008489,0.080272,0.078000,0.078606,43.09,9,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455833414108,2026-08-10T12:24:15.833427,prediction,0.134589,-2.289000,-0.068529,True,0.214352,-2.254000,0.007600,0.079763,0.035000,0.076129,36.27,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455869920704,2026-08-10T12:24:15.869979,prediction,0.134589,-2.289000,-0.068529,True,0.214471,-2.244000,0.007199,0.079882,0.045000,0.075728,34.54,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455915993771,2026-08-10T12:24:15.916014,prediction,0.130815,-2.289000,-0.068529,True,0.212643,-2.234000,0.007160,0.081828,0.055000,0.075689,36.07,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455959030267,2026-08-10T12:24:15.959057,prediction,0.134589,-2.289000,-0.072311,True,0.213616,-2.224000,0.007311,0.079027,0.065000,0.079623,40.76,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339455993134711,2026-08-10T12:24:15.993150,prediction,0.136118,-2.315000,-0.073132,True,0.214867,-2.229500,0.005724,0.078749,0.085500,0.078856,33.73,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339456033939063,2026-08-10T12:24:16.033955,prediction,0.135588,-2.306000,-0.072848,True,0.215228,-2.227750,0.004980,0.079639,0.078250,0.077828,40.67,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339456071894993,2026-08-10T12:24:16.071915,prediction,0.137705,-2.342000,-0.073985,True,0.216466,-2.237750,0.004623,0.078761,0.104250,0.078609,36.23,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339456108807448,2026-08-10T12:24:16.108826,prediction,0.139293,-2.369000,-0.074838,True,0.217880,-2.247750,0.004570,0.078587,0.121250,0.079408,36.67,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339456146175818,2026-08-10T12:24:16.146202,prediction,0.133119,-2.264000,-0.071521,True,0.215499,-2.237750,0.004678,0.082380,0.026250,0.076199,36.54,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339456180776812,2026-08-10T12:24:16.180829,prediction,0.133119,-2.264000,-0.071521,True,0.214309,-2.227750,0.004598,0.081190,0.036250,0.076119,33.27,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339456224792317,2026-08-10T12:24:16.224869,prediction,0.137176,-2.333000,-0.073701,True,0.215743,-2.237750,0.004657,0.078567,0.095250,0.078358,38.47,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339456265400336,2026-08-10T12:24:16.265419,prediction,0.137705,-2.342000,-0.073985,True,0.216724,-2.247750,0.004757,0.079019,0.094250,0.078743,43.42,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339456304822054,2026-08-10T12:24:16.304842,prediction,0.134589,-2.289000,-0.072311,True,0.215656,-2.237750,0.004830,0.081067,0.051250,0.077141,38.06,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339456340040685,2026-08-10T12:24:16.340061,prediction,0.136382,-2.319500,-0.073275,True,0.216019,-2.238625,0.004770,0.079637,0.080875,0.078044,34.88,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786339456378723267,2026-08-10T12:24:16.378786,prediction,0.137705,-2.342000,-0.073985,True,0.216862,-2.248625,0.004786,0.079157,0.093375,0.078771,37.39,10,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
