ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786962463087960460,2026-08-17T17:27:43.087981,ground_truth,0.055670,-2.667000,-0.097471,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463219230189,2026-08-17T17:27:43.219246,ground_truth,0.059054,-2.622000,-0.095826,0.055670,-2.667000,-0.097471,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463261957691,2026-08-17T17:27:43.261989,ground_truth,0.059301,-2.633000,-0.096228,0.059054,-2.631000,-0.095826,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463300698753,2026-08-17T17:27:43.300750,ground_truth,0.059549,-2.644000,-0.096630,0.059301,-2.632600,-0.096228,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463336632151,2026-08-17T17:27:43.336663,ground_truth,0.060338,-2.679000,-0.097909,0.059549,-2.632920,-0.096630,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463374562644,2026-08-17T17:27:43.374582,ground_truth,0.059301,-2.633000,-0.096228,0.058782,-2.638424,-0.096813,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463413089964,2026-08-17T17:27:43.413114,ground_truth,0.058806,-2.611000,-0.095424,0.058869,-2.640085,-0.096715,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463449147335,2026-08-17T17:27:43.449188,ground_truth,0.063377,-2.622000,-0.095826,0.058860,-2.639560,-0.096531,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463473693504,2026-08-17T17:27:43.473710,ground_truth,0.064755,-2.679000,-0.093483,0.059425,-2.637712,-0.096443,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463500536304,2026-08-17T17:27:43.500572,ground_truth,0.059549,-2.644000,-0.092262,0.060017,-2.635987,-0.096114,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463525125213,2026-08-17T17:27:43.525137,ground_truth,0.060067,-2.667000,-0.093064,0.059970,-2.636317,-0.095729,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463557829289,2026-08-17T17:27:43.557858,ground_truth,0.058558,-2.600000,-0.090727,0.059979,-2.638609,-0.095486,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463590493730,2026-08-17T17:27:43.590517,ground_truth,0.060067,-2.667000,-0.093064,0.059861,-2.639389,-0.095090,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463623160015,2026-08-17T17:27:43.623180,ground_truth,0.065335,-2.703000,-0.094321,0.059876,-2.641232,-0.094934,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463656774789,2026-08-17T17:27:43.656791,ground_truth,0.061148,-2.715000,-0.094739,0.060266,-2.643046,-0.094890,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463692057819,2026-08-17T17:27:43.692074,ground_truth,0.061419,-2.727000,-0.095158,0.060325,-2.646583,-0.094880,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463723977626,2026-08-17T17:27:43.723994,ground_truth,0.060878,-2.703000,-0.094321,0.060708,-2.649850,-0.094726,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463757170684,2026-08-17T17:27:43.757217,ground_truth,0.059301,-2.633000,-0.091878,0.060830,-2.655463,-0.094626,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463791717255,2026-08-17T17:27:43.791749,ground_truth,0.060878,-2.703000,-0.094321,0.060830,-2.660319,-0.094336,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463823549967,2026-08-17T17:27:43.823589,ground_truth,0.060338,-2.679000,-0.093483,0.060919,-2.665024,-0.094182,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463856074895,2026-08-17T17:27:43.856097,ground_truth,0.060608,-2.691000,-0.093902,0.060919,-2.667832,-0.093887,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463890816605,2026-08-17T17:27:43.890855,ground_truth,0.061959,-2.751000,-0.095996,0.061006,-2.670900,-0.093732,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463924274563,2026-08-17T17:27:43.924297,ground_truth,0.064755,-2.679000,-0.093483,0.061216,-2.674607,-0.093770,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463958564810,2026-08-17T17:27:43.958580,ground_truth,0.065045,-2.691000,-0.093902,0.061308,-2.679028,-0.093614,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962463993864933,2026-08-17T17:27:43.993964,ground_truth,0.060338,-2.679000,-0.093483,0.061327,-2.683592,-0.093641,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464033631730,2026-08-17T17:27:44.033688,ground_truth,0.060067,-2.667000,-0.093064,0.061380,-2.686372,-0.093723,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464066078882,2026-08-17T17:27:44.066119,ground_truth,0.060338,-2.679000,-0.093483,0.061380,-2.687568,-0.093723,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464099866782,2026-08-17T17:27:44.099907,ground_truth,0.060338,-2.679000,-0.093483,0.061498,-2.689674,-0.093907,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464129310808,2026-08-17T17:27:44.129339,ground_truth,0.060067,-2.667000,-0.093064,0.061516,-2.690735,-0.093935,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464164794357,2026-08-17T17:27:44.164821,ground_truth,0.061689,-2.739000,-0.095577,0.061165,-2.691587,-0.093851,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464199126373,2026-08-17T17:27:44.199144,ground_truth,0.060067,-2.667000,-0.093064,0.061201,-2.690478,-0.093907,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464230128208,2026-08-17T17:27:44.230162,ground_truth,0.059549,-2.644000,-0.092262,0.061111,-2.687696,-0.093767,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464259334286,2026-08-17T17:27:44.259357,ground_truth,0.059549,-2.644000,-0.092262,0.061022,-2.684579,-0.093630,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464292216428,2026-08-17T17:27:44.292249,ground_truth,0.061148,-2.715000,-0.094739,0.061039,-2.680809,-0.093655,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464325103068,2026-08-17T17:27:44.325127,ground_truth,0.060608,-2.691000,-0.093902,0.061057,-2.676909,-0.093683,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464361193000,2026-08-17T17:27:44.361240,ground_truth,0.061148,-2.715000,-0.094739,0.061075,-2.676769,-0.093711,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464390952913,2026-08-17T17:27:44.390992,ground_truth,0.059820,-2.656000,-0.092681,0.061111,-2.678020,-0.093767,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464426957544,2026-08-17T17:27:44.426983,ground_truth,0.060608,-2.691000,-0.093902,0.060968,-2.678271,-0.093546,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464457232468,2026-08-17T17:27:44.457265,ground_truth,0.061148,-2.715000,-0.094739,0.060692,-2.678321,-0.093574,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464490493013,2026-08-17T17:27:44.490528,ground_truth,0.061419,-2.727000,-0.095158,0.060432,-2.678331,-0.093630,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464523779097,2026-08-17T17:27:44.523805,ground_truth,0.060067,-2.667000,-0.093064,0.060504,-2.680253,-0.093741,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464557003845,2026-08-17T17:27:44.557031,ground_truth,0.060608,-2.691000,-0.093902,0.060504,-2.682557,-0.093741,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464589918428,2026-08-17T17:27:44.589943,ground_truth,0.058558,-2.600000,-0.095022,0.060522,-2.683658,-0.093769,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464623937734,2026-08-17T17:27:44.623963,ground_truth,0.060067,-2.667000,-0.093064,0.060404,-2.683238,-0.093872,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464658023156,2026-08-17T17:27:44.658061,ground_truth,0.060878,-2.703000,-0.094321,0.060404,-2.682514,-0.093872,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464690993834,2026-08-17T17:27:44.691028,ground_truth,0.060608,-2.691000,-0.093902,0.060350,-2.681730,-0.093788,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464722941373,2026-08-17T17:27:44.722963,ground_truth,0.061148,-2.715000,-0.094739,0.060386,-2.682853,-0.093844,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464758893616,2026-08-17T17:27:44.758914,ground_truth,0.060878,-2.703000,-0.094321,0.060492,-2.684997,-0.094009,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464791481212,2026-08-17T17:27:44.791503,ground_truth,0.060608,-2.691000,-0.093902,0.060581,-2.688573,-0.094146,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464824007011,2026-08-17T17:27:44.824028,ground_truth,0.061148,-2.715000,-0.094739,0.060545,-2.692435,-0.094091,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464860052339,2026-08-17T17:27:44.860074,ground_truth,0.061419,-2.727000,-0.095158,0.060581,-2.693847,-0.094146,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464893031514,2026-08-17T17:27:44.893056,ground_truth,0.059301,-2.633000,-0.096228,0.060599,-2.694130,-0.094174,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464928084931,2026-08-17T17:27:44.928121,ground_truth,0.059549,-2.644000,-0.096630,0.060564,-2.695466,-0.094411,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464961163834,2026-08-17T17:27:44.961210,ground_truth,0.059301,-2.633000,-0.096228,0.060494,-2.693227,-0.094593,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962464994986359,2026-08-17T17:27:44.995012,ground_truth,0.058806,-2.611000,-0.095424,0.060371,-2.689685,-0.094692,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962465023890097,2026-08-17T17:27:45.023915,ground_truth,0.059549,-2.644000,-0.096630,0.060196,-2.684604,-0.094710,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962465060734702,2026-08-17T17:27:45.060763,ground_truth,0.059820,-2.656000,-0.097069,0.060162,-2.679214,-0.094947,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962465091794256,2026-08-17T17:27:45.091830,ground_truth,0.059820,-2.656000,-0.097069,0.060109,-2.675630,-0.095158,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962465126600196,2026-08-17T17:27:45.126643,ground_truth,0.060067,-2.667000,-0.097471,0.060193,-2.674326,-0.095295,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962465160171257,2026-08-17T17:27:45.160211,ground_truth,0.060067,-2.667000,-0.097471,0.060193,-2.673479,-0.095589,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962465193721369,2026-08-17T17:27:45.193761,ground_truth,0.059054,-2.622000,-0.095826,0.060139,-2.673309,-0.095799,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962465224204676,2026-08-17T17:27:45.224238,ground_truth,0.060338,-2.679000,-0.097909,0.060036,-2.671995,-0.095927,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962465257325508,2026-08-17T17:27:45.257347,ground_truth,0.060067,-2.667000,-0.097471,0.059982,-2.669812,-0.096138,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
1786962465292213192,2026-08-17T17:27:45.292259,ground_truth,0.059549,-2.644000,-0.096630,0.059928,-2.667456,-0.096348,True,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLLOWER
