ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786348254897975354,2026-08-10T14:50:54.898002,ground_truth,-0.573909,-2.691000,0.110601,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786348254959994575,2026-08-10T14:50:54.960031,ground_truth,-0.584146,-2.739000,0.148774,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786348255165145319,2026-08-10T14:50:55.165162,ground_truth,-0.620899,-2.867000,0.146254,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786348255265316745,2026-08-10T14:50:55.265344,ground_truth,-0.658331,-2.950000,0.101752,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786348255331405258,2026-08-10T14:50:55.331421,ground_truth,-0.651681,-2.964000,0.160996,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786348255527352676,2026-08-10T14:50:55.527377,ground_truth,-0.563516,-2.622000,-0.017855,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786348255701539401,2026-08-10T14:50:55.701560,ground_truth,-0.562562,-2.578000,-0.077182,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786348255771207155,2026-08-10T14:50:55.771256,ground_truth,-0.661455,-2.964000,0.033680,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786348256216436544,2026-08-10T14:50:56.216507,ground_truth,-0.566444,-2.656000,-0.136560,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786348256343313850,2026-08-10T14:50:56.343336,ground_truth,-0.664579,-2.978000,0.107637,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786348256381170183,2026-08-10T14:50:56.381197,ground_truth,-0.630354,-2.867000,0.004159,True,,,,,,,,,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
