ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1787025968976795677,2026-08-18T11:06:08.976814,prediction,0.138920,-0.211000,0.007544,0.140384,-0.252000,0.006452,True,0.154651,-0.203979,0.006103,0.015731,0.007021,0.001441,24.71,10,-0.101410,1.080960,0.325614,-0.161989,0.308956,0.388242,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,0.037800,-0.163660,0.076194,-0.014976,0.021216,-0.007424,READY
1787025969020114696,2026-08-18T11:06:09.020137,prediction,0.140134,-0.245000,0.006638,0.140384,-0.252000,0.006452,True,0.156390,-0.209979,0.005625,0.016256,0.035021,0.001013,28.82,10,-0.161988,0.308963,0.388246,-0.161989,0.308956,0.388242,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,0.037800,-0.163660,0.076194,-0.014976,0.021216,-0.007424,READY
1787025969043305050,2026-08-18T11:06:09.043324,prediction,0.139384,-0.224000,0.007198,0.140384,-0.252000,0.006452,True,0.156518,-0.211957,0.005547,0.017134,0.012043,0.001651,19.49,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,0.037800,-0.163660,0.076194,-0.014976,0.021216,-0.007424,READY
1787025969076460924,2026-08-18T11:06:09.076480,prediction,0.140634,-0.259000,0.011081,0.140384,-0.252000,0.006452,True,0.158491,-0.217957,0.006440,0.017858,0.041043,0.004641,21.55,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,0.037800,-0.163660,0.076194,-0.014976,0.021216,-0.007424,READY
1787025969111091798,2026-08-18T11:06:09.111108,prediction,0.140884,-0.266000,0.010906,0.140384,-0.252000,0.006452,True,0.160266,-0.223957,0.006990,0.019382,0.042043,0.003916,20.26,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039060,-0.163940,0.075198,-0.014976,0.021888,-0.008416,READY
1787025969142175413,2026-08-18T11:06:09.142197,prediction,0.139384,-0.224000,0.011956,0.140384,-0.252000,0.006452,True,0.159274,-0.221513,0.007956,0.019890,0.002487,0.003999,19.45,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039060,-0.163940,0.075198,-0.014976,0.021888,-0.008416,READY
1787025969172625940,2026-08-18T11:06:09.172648,prediction,0.138920,-0.211000,0.012280,0.140384,-0.252000,0.006452,True,0.157875,-0.215790,0.008797,0.018955,0.004790,0.003484,18.18,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039060,-0.163940,0.075198,-0.014976,0.021888,-0.008416,READY
1787025969206493390,2026-08-18T11:06:09.206516,prediction,0.138920,-0.211000,0.012280,0.140384,-0.252000,0.006452,True,0.156882,-0.211877,0.009349,0.017962,0.000877,0.002932,18.88,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039060,-0.163940,0.075198,-0.014976,0.021888,-0.008416,READY
1787025969237527340,2026-08-18T11:06:09.237541,prediction,0.137955,-0.184000,0.017647,0.140384,-0.252000,0.006452,True,0.154883,-0.205877,0.011532,0.016928,0.021877,0.006115,16.39,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039060,-0.163940,0.075198,-0.014976,0.021888,-0.008416,READY
1787025969270556525,2026-08-18T11:06:09.270576,prediction,0.139884,-0.238000,0.016387,0.140384,-0.252000,0.006452,True,0.156269,-0.211877,0.012327,0.016385,0.026123,0.004060,17.23,10,-0.161988,0.308963,0.388246,-0.161988,0.308963,0.388246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039060,-0.163940,0.075198,-0.014976,0.021888,-0.008416,READY
