ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,target_x,target_y,target_z,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786949368965561244,2026-08-17T13:49:28.965574,prediction,0.103102,-0.109000,-0.046397,0.103240,-0.127000,-0.047412,True,0.129620,-0.123393,-0.046530,0.026518,0.014394,0.000133,20.41,10,-0.347191,0.900455,0.517904,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949368999248663,2026-08-17T13:49:28.999262,prediction,0.103102,-0.109000,-0.046397,0.103240,-0.127000,-0.047412,True,0.129538,-0.111778,-0.046487,0.026436,0.002778,0.000089,22.11,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369032658452,2026-08-17T13:49:29.032682,prediction,0.103240,-0.127000,-0.047412,0.103240,-0.127000,-0.047412,True,0.133419,-0.131727,-0.047762,0.030179,0.004727,0.000351,21.91,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369062389309,2026-08-17T13:49:29.062440,prediction,0.103240,-0.127000,-0.047412,0.103240,-0.127000,-0.047412,True,0.133460,-0.131972,-0.047828,0.030220,0.004972,0.000416,19.10,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369098225390,2026-08-17T13:49:29.098238,prediction,0.103171,-0.118000,-0.046905,0.103240,-0.127000,-0.047412,True,0.131473,-0.122096,-0.047218,0.028302,0.004096,0.000313,20.91,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369125856628,2026-08-17T13:49:29.125874,prediction,0.103171,-0.118000,-0.046905,0.103240,-0.127000,-0.047412,True,0.131431,-0.121947,-0.047193,0.028260,0.003947,0.000289,17.95,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369157744608,2026-08-17T13:49:29.157761,prediction,0.103171,-0.118000,-0.046905,0.103240,-0.127000,-0.047412,True,0.131427,-0.121841,-0.047177,0.028256,0.003841,0.000273,18.26,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369192453224,2026-08-17T13:49:29.192467,prediction,0.103309,-0.136000,-0.047919,0.103240,-0.127000,-0.047412,True,0.135439,-0.141517,-0.048423,0.032129,0.005517,0.000504,18.77,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369225679896,2026-08-17T13:49:29.225697,prediction,0.103309,-0.136000,-0.040151,0.103240,-0.127000,-0.047412,True,0.135279,-0.141959,-0.040668,0.031970,0.005959,0.000516,19.39,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369262963050,2026-08-17T13:49:29.262982,prediction,0.102964,-0.091000,-0.037763,0.103240,-0.127000,-0.047412,True,0.125557,-0.121959,-0.037237,0.022594,0.030959,0.000526,21.05,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369293249236,2026-08-17T13:49:29.293268,prediction,0.102833,-0.074000,-0.036861,0.103240,-0.127000,-0.047412,True,0.122031,-0.101959,-0.035940,0.019198,0.027959,0.000921,19.55,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369328433333,2026-08-17T13:49:29.328446,prediction,0.103102,-0.109000,-0.034879,0.103240,-0.127000,-0.047412,True,0.128939,-0.112349,-0.034581,0.025837,0.003349,0.000298,19.18,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369361272225,2026-08-17T13:49:29.361290,prediction,0.103171,-0.118000,-0.035342,0.103240,-0.127000,-0.047412,True,0.130929,-0.123190,-0.035289,0.027758,0.005190,0.000053,19.30,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369392913486,2026-08-17T13:49:29.392930,prediction,0.103240,-0.127000,-0.031935,0.103240,-0.127000,-0.047412,True,0.132838,-0.133586,-0.032132,0.029598,0.006587,0.000197,17.65,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369427982601,2026-08-17T13:49:29.427994,prediction,0.103033,-0.100000,-0.026767,0.103240,-0.127000,-0.047412,True,0.126899,-0.113586,-0.026376,0.023866,0.013587,0.000391,17.73,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369460864006,2026-08-17T13:49:29.460880,prediction,0.103033,-0.100000,-0.026767,0.103240,-0.127000,-0.047412,True,0.126697,-0.103089,-0.026394,0.023665,0.003089,0.000374,19.77,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369497289288,2026-08-17T13:49:29.497327,prediction,0.103171,-0.118000,-0.023779,0.103240,-0.127000,-0.047412,True,0.130349,-0.123089,-0.023891,0.027178,0.005089,0.000112,19.04,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369527571539,2026-08-17T13:49:29.527584,prediction,0.103171,-0.118000,-0.023779,0.103240,-0.127000,-0.047412,True,0.130299,-0.123478,-0.024067,0.027128,0.005478,0.000288,17.63,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369561380590,2026-08-17T13:49:29.561399,prediction,0.106533,-0.066000,-0.017595,0.103240,-0.127000,-0.047412,True,0.120611,-0.103478,-0.016586,0.014078,0.037478,0.001009,18.56,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369598069015,2026-08-17T13:49:29.598085,prediction,0.106850,-0.100000,-0.015294,0.103240,-0.127000,-0.047412,True,0.126680,-0.102375,-0.014858,0.019830,0.002375,0.000435,22.16,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369629062789,2026-08-17T13:49:29.629076,prediction,0.106607,-0.074000,-0.010390,0.103240,-0.127000,-0.047412,True,0.121873,-0.082375,-0.009347,0.015266,0.008375,0.001043,19.42,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369657729855,2026-08-17T13:49:29.657758,prediction,0.110294,-0.066000,-0.002521,0.103240,-0.127000,-0.047412,True,0.121799,-0.064023,-0.000733,0.011505,0.001977,0.001788,16.32,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369697665875,2026-08-17T13:49:29.697680,prediction,0.114598,-0.109000,0.003515,0.103240,-0.127000,-0.047412,True,0.130368,-0.084023,0.004929,0.015770,0.024977,0.001414,20.46,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369732527359,2026-08-17T13:49:29.732550,prediction,0.117816,-0.066000,0.008784,0.103240,-0.127000,-0.047412,True,0.125342,-0.064150,0.011559,0.007526,0.001850,0.002775,22.23,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369766310993,2026-08-17T13:49:29.766329,prediction,0.117688,-0.057000,0.012837,0.103240,-0.127000,-0.047412,True,0.124134,-0.053799,0.015875,0.006447,0.003201,0.003038,20.02,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369799201752,2026-08-17T13:49:29.799214,prediction,0.117930,-0.074000,0.012300,0.103240,-0.127000,-0.047412,True,0.126288,-0.073550,0.014603,0.008358,0.000450,0.002303,21.80,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369831183543,2026-08-17T13:49:29.831200,prediction,0.117930,-0.074000,0.016081,0.109004,-0.098733,-0.010710,True,0.126285,-0.074130,0.018069,0.008355,0.000130,0.001988,20.07,10,-0.162001,0.280055,0.378533,-0.162001,0.280055,0.378533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786949369860302274,2026-08-17T13:49:29.860321,prediction,0.121434,-0.057000,0.024097,0.110222,-0.091213,-0.006748,True,0.126487,-0.054798,0.026613,0.005053,0.002202,0.002516,18.10,10,-0.185520,0.303325,0.416303,-0.163292,0.281346,0.379824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
