ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786346423419650731,2026-08-10T14:20:23.419665,prediction,0.000205,-0.034000,-0.000400,True,0.080151,-0.077161,-0.017302,0.079946,0.043162,0.016902,20.53,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423450666607,2026-08-10T14:20:23.450679,prediction,0.000103,-0.017000,-0.000200,True,0.080151,-0.077179,-0.017373,0.080048,0.060179,0.017173,20.80,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423481631427,2026-08-10T14:20:23.481649,prediction,0.000308,-0.051000,-0.000600,True,0.080151,-0.077153,-0.017413,0.079843,0.026153,0.016813,17.01,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423516150042,2026-08-10T14:20:23.516169,prediction,0.000103,-0.017000,-0.000200,True,0.080151,-0.077088,-0.017414,0.080048,0.060088,0.017214,18.13,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423547419569,2026-08-10T14:20:23.547432,prediction,0.000205,-0.034000,-0.000400,True,0.080151,-0.077011,-0.017381,0.079946,0.043011,0.016981,16.50,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423587250200,2026-08-10T14:20:23.587269,prediction,0.000103,-0.017000,-0.000200,True,0.080151,-0.076939,-0.017327,0.080048,0.059939,0.017127,21.64,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423619503812,2026-08-10T14:20:23.619517,prediction,0.000151,-0.025000,-0.000294,True,0.080151,-0.076881,-0.017259,0.080000,0.051881,0.016965,19.85,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423653334042,2026-08-10T14:20:23.653350,prediction,-0.000145,0.024000,0.000282,True,0.080151,-0.076835,-0.017186,0.080296,0.100835,0.017468,20.22,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423687680019,2026-08-10T14:20:23.687700,prediction,0.003836,-0.017000,-0.000200,True,0.080151,-0.076803,-0.017118,0.076315,0.059803,0.016918,19.23,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423721306353,2026-08-10T14:20:23.721327,prediction,0.000000,-0.000000,-0.000000,True,0.080151,-0.076772,-0.017059,0.080151,0.076772,0.017059,20.59,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423750027661,2026-08-10T14:20:23.750042,prediction,0.000000,-0.000000,-0.000000,True,0.080151,-0.076756,-0.017029,0.080151,0.076756,0.017029,17.24,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423785675786,2026-08-10T14:20:23.785696,prediction,0.000103,-0.017000,-0.000200,True,0.080151,-0.076748,-0.017014,0.080048,0.059748,0.016814,17.80,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423819315896,2026-08-10T14:20:23.819331,prediction,0.000205,-0.034000,-0.000400,True,0.080151,-0.076744,-0.017007,0.079946,0.042744,0.016607,16.94,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423849851713,2026-08-10T14:20:23.849868,prediction,0.000000,-0.000000,-0.000000,True,0.080151,-0.076742,-0.017003,0.080151,0.076742,0.017003,17.14,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423883304207,2026-08-10T14:20:23.883329,prediction,0.000000,-0.000000,-0.000000,True,0.080151,-0.076741,-0.017002,0.080151,0.076741,0.017002,16.69,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423919711721,2026-08-10T14:20:23.919762,prediction,0.000103,-0.017000,-0.000200,True,0.080151,-0.076741,-0.017001,0.080048,0.059741,0.016801,17.98,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423952686289,2026-08-10T14:20:23.952731,prediction,-0.000048,0.008000,0.000094,True,0.080151,-0.076741,-0.017000,0.080199,0.084741,0.017094,18.38,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
1786346423989295235,2026-08-10T14:20:23.989308,prediction,0.000000,-0.000000,-0.000000,True,0.080151,-0.076741,-0.017000,0.080151,0.076741,0.017000,19.48,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,READY
