ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,filt_x,filt_y,filt_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786690400251562253,2026-08-14T13:53:20.251576,prediction,0.140877,-0.020000,-0.031869,0.143801,-0.040000,-0.034120,True,-0.124053,0.471313,0.097867,0.267853,0.511312,0.131987,0.00,10,-0.161994,0.280053,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786690400290438613,2026-08-14T13:53:20.290458,prediction,0.142777,-0.033000,-0.033332,0.143801,-0.040000,-0.034120,True,-0.124053,0.471313,0.097867,0.267853,0.511312,0.131987,0.00,10,-0.159288,0.284041,0.379857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786690400320263313,2026-08-14T13:53:20.320276,prediction,0.140877,-0.020000,-0.031869,0.143801,-0.040000,-0.034120,True,-0.124053,0.471313,0.097867,0.267853,0.511312,0.131987,0.00,10,-0.159288,0.284041,0.379857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786690400360233414,2026-08-14T13:53:20.360246,prediction,0.140877,-0.020000,-0.031869,0.143801,-0.040000,-0.034120,True,-0.124053,0.471313,0.097867,0.267853,0.511312,0.131987,0.00,10,-0.156423,0.288540,0.381269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786690400399581021,2026-08-14T13:53:20.399599,prediction,0.141754,-0.026000,-0.032544,0.143801,-0.040000,-0.034120,True,-0.124053,0.471313,0.097867,0.267853,0.511312,0.131987,0.00,10,-0.156423,0.288540,0.381269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786690400437007112,2026-08-14T13:53:20.437024,prediction,0.140877,-0.020000,-0.031869,0.143801,-0.040000,-0.034120,True,-0.124053,0.471313,0.097867,0.267853,0.511312,0.131987,0.00,10,-0.152759,0.295060,0.383075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786690400469979831,2026-08-14T13:53:20.470057,prediction,0.140877,-0.020000,-0.031869,0.143801,-0.040000,-0.034120,True,-0.124053,0.471313,0.097867,0.267853,0.511312,0.131987,0.00,10,-0.152759,0.295060,0.383075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786690400505746926,2026-08-14T13:53:20.505759,prediction,0.142777,-0.033000,-0.033332,0.143801,-0.040000,-0.034120,True,-0.124053,0.471313,0.097867,0.267853,0.511312,0.131987,0.00,10,-0.148253,0.303695,0.385296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786690400540265175,2026-08-14T13:53:20.540281,prediction,0.146116,-0.033000,-0.033332,0.143801,-0.040000,-0.034120,True,-0.124053,0.471313,0.097867,0.267853,0.511312,0.131987,0.00,10,-0.148253,0.303695,0.385296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
1786690400572816502,2026-08-14T13:53:20.572831,prediction,0.147151,-0.040000,-0.034120,0.143801,-0.040000,-0.034120,True,-0.124053,0.471313,0.097867,0.267853,0.511312,0.131987,0.00,10,-0.143762,0.312314,0.387509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,OFF
